Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,2,23:30,7,0,0.0,316.72,54,0,0.01,331.47,89,0,0.0,332.69,53,0,0.01,308.71
August,2,2:00,2,0,0.0,316.72,6,0,0.0,351.69,23,0,0.02,332.51,13,0,0.01,336.76
August,2,2:30,2,0,0.0,316.72,5,0,0.0,351.69,17,0,0.0,365.84,7,0,0.0,336.76
August,2,3:00,1,0,0.0,316.72,4,0,0.0,351.69,14,0,0.02,346.33,3,0,0.0,336.76
August,2,3:30,1,0,0.0,316.72,4,0,0.0,351.69,14,0,0.0,346.33,1,0,0.0,336.76
August,2,4:00,1,0,0.0,316.72,3,0,0.0,351.69,12,0,0.0,346.33,0,0,0.0,0.0
August,2,4:30,1,0,0.0,316.72,2,0,0.0,351.69,12,0,0.01,346.33,0,0,0.0,0.0
August,2,5:00,1,0,0.0,316.72,3,0,0.0,351.69,13,0,0.0,346.33,1,0,0.0,336.76
August,2,5:30,1,0,0.0,316.72,4,0,0.0,351.69,16,0,0.0,328.4,2,0,0.0,336.76
August,2,6:00,2,0,0.0,316.72,5,0,0.0,351.69,24,0,0.0,292.39,9,0,0.0,336.76
August,2,6:30,4,0,0.12,316.72,10,2,0.24,351.69,41,0,0.01,286.44,17,1,0.04,321.63
August,2,7:00,9,0,0.05,316.72,15,0,0.01,311.55,72,0,0.01,280.92,30,0,0.01,278.31
August,2,7:30,17,1,0.06,307.06,26,0,0.0,346.58,117,1,0.01,277.41,46,1,0.02,311.54
August,2,8:00,39,0,0.01,255.37,47,0,0.01,323.98,194,1,0.0,290.93,77,0,0.0,305.64
August,2,8:30,62,0,0.0,286.7,72,1,0.02,340.17,278,1,0.0,317.2,112,1,0.01,298.56
August,2,9:00,85,0,0.0,284.79,147,1,0.01,314.23,380,2,0.0,312.33,162,1,0.01,309.07
August,2,9:30,104,1,0.01,279.86,200,2,0.01,339.61,464,8,0.02,334.66,203,3,0.01,300.9
August,3,0:00,4,0,0.05,331.61,36,1,0.03,323.54,61,0,0.01,311.1,39,0,0.0,301.13
August,3,0:30,4,0,0.11,331.61,27,1,0.03,281.68,46,0,0.0,359.14,28,0,0.0,317.53
August,3,10:00,28,0,0.0,317.78,125,0,0.0,331.95,260,1,0.0,317.32,139,2,0.01,316.93
August,3,10:30,38,0,0.0,306.3,144,1,0.01,357.51,325,1,0.0,324.82,170,8,0.05,335.54
August,3,11:00,37,0,0.0,304.54,159,0,0.0,346.29,360,1,0.0,335.15,189,3,0.01,320.02
August,3,11:30,44,0,0.0,327.27,187,2,0.01,339.64,402,2,0.0,343.13,202,2,0.01,329.53
August,3,12:00,60,0,0.0,308.53,208,1,0.0,333.73,466,0,0.0,339.78,216,1,0.01,319.09
August,3,12:30,73,1,0.01,316.21,235,4,0.02,347.79,476,2,0.0,339.87,218,1,0.01,316.71
August,3,13:00,90,2,0.03,324.12,262,2,0.01,334.89,497,3,0.01,354.43,225,3,0.02,325.48
August,3,13:30,97,1,0.01,311.4,277,3,0.01,342.14,496,7,0.01,348.4,235,2,0.01,325.5
August,3,14:00,101,1,0.01,327.86,301,2,0.01,352.85,498,3,0.01,359.49,234,1,0.0,323.96
August,3,14:30,100,2,0.02,333.77,295,1,0.0,348.67,493,1,0.0,349.75,241,3,0.01,328.09
August,3,15:00,95,2,0.02,332.06,307,0,0.0,349.03,490,0,0.0,359.51,236,0,0.0,335.49
August,3,15:30,96,2,0.02,324.58,317,1,0.0,347.39,478,1,0.0,354.05,237,3,0.01,323.15
August,3,16:00,87,0,0.0,330.78,310,1,0.0,339.59,474,1,0.0,349.46,221,1,0.01,338.93
August,3,16:30,74,0,0.0,302.81,293,0,0.0,336.26,463,2,0.0,354.86,219,2,0.01,332.52
August,3,17:00,62,0,0.0,312.32,285,2,0.01,355.37,435,1,0.0,356.3,211,1,0.0,339.94
August,3,17:30,59,0,0.01,296.26,265,2,0.01,352.54,407,0,0.0,344.48,202,1,0.0,330.86
August,3,18:00,47,0,0.0,327.86,249,1,0.0,343.81,367,0,0.0,356.1,189,1,0.01,329.3
August,3,18:30,41,0,0.0,318.0,223,2,0.01,351.45,341,1,0.0,354.82,178,1,0.0,329.45
August,3,19:00,34,0,0.0,318.21,200,1,0.01,328.37,306,0,0.0,350.43,160,0,0.0,323.53
August,3,19:30,30,0,0.0,304.6,179,1,0.0,355.49,279,1,0.0,356.32,157,0,0.0,347.82
August,3,1:00,2,0,0.05,331.61,14,0,0.0,348.61,35,1,0.02,318.3,21,0,0.0,340.77
August,3,1:30,2,0,0.0,331.61,9,0,0.0,348.61,28,0,0.0,284.56,18,0,0.0,369.27
August,3,20:00,26,0,0.0,326.3,155,0,0.0,344.62,252,0,0.0,353.31,142,1,0.01,344.45
August,3,20:30,23,0,0.01,326.61,140,0,0.0,341.4,228,0,0.0,350.6,126,0,0.0,320.96
August,3,21:00,22,1,0.02,300.99,123,0,0.0,338.8,201,0,0.0,342.63,106,1,0.01,331.72
August,3,21:30,18,0,0.0,370.64,98,1,0.01,351.78,172,0,0.0,333.74,91,0,0.0,336.73
August,3,22:00,16,0,0.0,321.77,67,0,0.0,366.01,149,0,0.0,350.73,80,1,0.01,345.31
August,3,22:30,14,1,0.11,331.61,51,0,0.0,337.16,129,1,0.01,338.83,69,0,0.01,332.33
August,3,23:00,9,0,0.04,331.61,43,0,0.0,284.5,104,0,0.0,342.57,57,0,0.0,339.1
August,3,23:30,7,0,0.02,331.61,35,0,0.0,290.42,87,0,0.0,329.31,50,1,0.01,360.48
August,3,2:00,1,0,0.0,331.61,6,0,0.0,348.61,22,0,0.01,346.31,13,0,0.0,329.76
August,3,2:30,1,0,0.0,331.61,4,0,0.0,348.61,16,0,0.0,355.0,9,0,0.0,329.76
August,3,3:00,1,0,0.0,331.61,4,0,0.0,348.61,15,1,0.03,333.48,3,0,0.04,329.76
August,3,3:30,1,0,0.0,331.61,3,0,0.0,348.61,10,0,0.0,342.93,1,0,0.0,329.76
August,3,4:00,1,0,0.0,331.61,2,0,0.0,348.61,10,0,0.0,342.93,0,0,0.0,0.0
August,3,4:30,1,0,0.0,331.61,2,0,0.0,348.61,9,0,0.0,342.93,0,0,0.0,0.0
August,3,5:00,1,0,0.0,331.61,2,0,0.0,348.61,11,0,0.0,342.93,1,0,0.0,329.76
August,3,5:30,2,0,0.0,331.61,3,0,0.0,348.61,12,0,0.0,342.93,2,0,0.0,329.76
August,3,6:00,3,0,0.0,331.61,3,0,0.0,348.61,19,0,0.0,283.2,6,0,0.0,329.76
August,3,6:30,2,0,0.0,331.61,5,0,0.0,348.61,28,0,0.02,278.28,11,0,0.01,329.76
August,3,7:00,5,0,0.0,331.61,9,0,0.0,348.61,39,0,0.0,279.47,19,0,0.0,318.74
August,3,7:30,7,0,0.0,331.61,13,0,0.0,348.61,58,0,0.0,281.13,32,0,0.01,321.33
August,3,8:00,12,0,0.01,331.61,24,0,0.0,296.84,90,0,0.0,302.45,51,0,0.01,300.3
August,3,8:30,16,0,0.0,297.47,39,0,0.0,339.2,125,0,0.0,314.92,70,0,0.0,329.24
August,3,9:00,21,0,0.0,252.45,77,0,0.0,334.48,164,0,0.0,320.15,99,1,0.01,318.82
August,3,9:30,26,0,0.0,331.77,101,0,0.0,341.52,211,0,0.0,318.94,119,0,0.0,297.83
August,4,0:00,6,0,0.0,307.45,27,0,0.01,339.52,66,0,0.01,325.75,39,0,0.0,297.79
August,4,0:30,3,0,0.0,307.45,19,0,0.0,305.48,48,0,0.0,313.45,26,0,0.0,322.02
August,4,10:00,235,1,0.0,309.71,389,2,0.01,317.85,927,8,0.01,336.98,435,5,0.01,308.08
August,4,10:30,258,1,0.0,298.33,439,10,0.02,327.54,1032,16,0.02,347.19,491,12,0.02,311.98
August,4,11:00,252,0,0.0,308.87,486,4,0.01,329.23,1118,6,0.01,356.68,529,5,0.01,316.68
August,4,11:30,242,0,0.0,319.06,519,7,0.01,331.15,1150,13,0.01,360.44,551,7,0.01,317.16
August,4,12:00,238,1,0.0,305.28,560,4,0.01,326.95,1184,13,0.01,359.0,587,10,0.02,320.82
August,4,12:30,243,1,0.0,302.7,580,8,0.01,334.95,1189,16,0.01,361.03,593,12,0.02,320.04
August,4,13:00,245,1,0.0,298.48,601,4,0.01,334.66,1181,8,0.01,364.57,595,7,0.01,321.51
August,4,13:30,243,1,0.0,315.12,613,10,0.02,327.88,1178,13,0.01,368.97,600,5,0.01,318.08
August,4,14:00,247,1,0.0,313.32,637,5,0.01,326.57,1199,10,0.01,372.27,620,5,0.01,314.0
August,4,14:30,259,3,0.01,314.64,640,5,0.01,329.35,1206,26,0.02,369.46,632,10,0.02,323.67
August,4,15:00,272,1,0.0,309.11,642,3,0.0,331.75,1217,10,0.01,369.15,632,4,0.01,323.74
August,4,15:30,284,2,0.01,317.01,643,2,0.0,333.85,1201,4,0.0,373.06,626,6,0.01,326.4
August,4,16:00,273,1,0.0,326.25,641,2,0.0,332.26,1201,3,0.0,369.39,632,2,0.0,330.77
August,4,16:30,261,0,0.0,315.12,620,4,0.01,342.85,1159,3,0.0,370.91,611,5,0.01,334.12
August,4,17:00,235,1,0.0,317.0,553,2,0.0,335.68,1102,4,0.0,366.7,585,2,0.0,336.22
August,4,17:30,202,1,0.0,310.94,484,1,0.0,340.87,1016,4,0.0,371.03,541,5,0.01,328.45
August,4,18:00,169,0,0.0,301.23,434,2,0.0,338.52,941,9,0.01,367.06,497,2,0.0,331.03
August,4,18:30,143,1,0.0,324.52,399,4,0.01,332.24,836,4,0.0,369.97,441,1,0.0,332.02
August,4,19:00,101,0,0.0,321.68,358,3,0.01,343.02,738,5,0.01,373.93,402,2,0.01,317.08
August,4,19:30,80,1,0.01,322.68,334,3,0.01,325.54,662,6,0.01,370.59,365,8,0.02,331.46
August,4,1:00,2,0,0.0,307.45,11,0,0.0,321.84,34,0,0.01,318.51,18,0,0.0,328.82
August,4,1:30,1,0,0.0,307.45,7,0,0.0,321.84,25,0,0.01,335.6,14,0,0.0,311.48
August,4,20:00,63,1,0.01,312.02,318,4,0.01,325.4,577,6,0.01,373.14,319,6,0.02,318.18
August,4,20:30,49,1,0.02,316.2,262,2,0.01,316.12,486,1,0.0,360.73,274,2,0.01,320.0
August,4,21:00,43,1,0.03,318.2,216,2,0.01,319.55,405,1,0.0,365.2,229,3,0.01,324.72
August,4,21:30,33,1,0.03,310.64,166,0,0.0,324.85,343,0,0.0,354.62,186,1,0.0,334.83
August,4,22:00,25,0,0.0,313.99,137,0,0.0,308.13,269,1,0.0,346.81,154,1,0.01,322.45
August,4,22:30,19,3,0.16,316.06,108,0,0.0,300.35,212,0,0.0,338.08,127,0,0.0,321.17
August,4,23:00,16,0,0.02,292.98,80,0,0.0,287.82,163,0,0.0,331.22,100,1,0.01,332.19
August,4,23:30,10,0,0.0,307.45,57,0,0.0,284.1,120,0,0.0,350.25,72,0,0.0,314.26
August,4,2:00,2,0,0.0,307.45,6,0,0.0,321.84,17,0,0.02,301.09,10,0,0.03,311.48
August,4,2:30,1,0,0.0,307.45,5,0,0.0,321.84,15,1,0.05,353.13,9,0,0.02,311.48
August,4,3:00,1,0,0.0,307.45,3,0,0.0,321.84,12,0,0.03,340.48,6,0,0.03,311.48
August,4,3:30,1,0,0.0,307.45,2,0,0.0,321.84,10,0,0.0,340.48,5,0,0.05,311.48
August,4,4:00,1,0,0.0,307.45,2,0,0.0,321.84,10,0,0.0,340.48,5,0,0.03,311.48
August,4,4:30,1,0,0.0,307.45,2,0,0.0,321.84,10,0,0.0,340.48,5,0,0.06,311.48
August,4,5:00,1,0,0.0,307.45,2,0,0.0,321.84,12,0,0.0,340.48,5,0,0.01,311.48
August,4,5:30,2,0,0.0,307.45,4,0,0.0,321.84,17,0,0.01,272.96,6,0,0.0,311.48
August,4,6:00,3,0,0.0,307.45,5,0,0.0,321.84,29,0,0.0,268.13,13,0,0.0,311.48
August,4,6:30,4,1,0.15,307.45,10,2,0.22,321.84,49,0,0.01,289.85,23,0,0.01,247.65
August,4,7:00,10,0,0.0,307.45,29,0,0.0,266.54,89,0,0.0,258.14,39,0,0.0,267.94
August,4,7:30,22,0,0.01,310.36,51,1,0.02,270.97,152,0,0.0,259.65,66,0,0.01,262.55
August,4,8:00,55,0,0.01,271.86,99,0,0.0,268.52,279,0,0.0,296.49,125,0,0.0,261.52
August,4,8:30,97,1,0.01,294.92,156,2,0.01,286.71,431,1,0.0,305.8,194,2,0.01,279.86
August,4,9:00,148,1,0.0,287.65,238,0,0.0,294.04,607,2,0.0,319.46,292,1,0.0,286.22
August,4,9:30,198,1,0.01,307.71,308,1,0.0,308.99,779,8,0.01,332.85,363,7,0.02,299.83
August,5,0:00,6,0,0.0,289.73,41,0,0.0,298.98,82,0,0.0,324.05,55,1,0.01,304.94
August,5,0:30,5,0,0.0,289.73,28,0,0.0,305.35,60,0,0.0,333.53,40,0,0.0,327.31
August,5,10:00,199,1,0.0,288.45,336,1,0.0,310.0,839,3,0.0,321.13,444,2,0.01,297.25
August,5,10:30,221,0,0.0,287.17,378,5,0.01,324.02,935,10,0.01,330.73,490,8,0.02,297.6
August,5,11:00,236,1,0.0,290.66,421,2,0.0,328.62,1002,4,0.0,334.04,527,6,0.01,315.12
August,5,11:30,250,1,0.0,293.27,451,3,0.01,329.33,1046,5,0.0,337.54,567,6,0.01,309.05
August,5,12:00,256,1,0.0,294.09,474,1,0.0,338.35,1054,8,0.01,337.33,582,3,0.01,309.51
August,5,12:30,253,1,0.01,285.31,492,3,0.01,339.25,1057,18,0.02,341.3,588,9,0.02,313.59
August,5,13:00,255,0,0.0,289.36,513,3,0.01,338.95,1059,3,0.0,341.0,582,7,0.01,310.29
August,5,13:30,252,0,0.0,299.22,523,4,0.01,336.81,1058,9,0.01,343.65,510,5,0.01,317.35
August,5,14:00,265,0,0.0,291.03,553,3,0.0,330.67,1082,4,0.0,344.11,528,7,0.01,315.6
August,5,14:30,264,1,0.0,292.74,564,2,0.0,340.46,1083,7,0.01,348.19,514,6,0.01,317.67
August,5,15:00,263,0,0.0,294.74,566,1,0.0,331.13,1072,2,0.0,347.74,517,3,0.01,316.03
August,5,15:30,262,1,0.0,293.86,549,1,0.0,336.91,1062,2,0.0,348.75,522,5,0.01,312.59
August,5,16:00,268,1,0.0,302.79,543,1,0.0,344.09,1037,2,0.0,348.99,527,2,0.0,316.37
August,5,16:30,252,0,0.0,304.08,525,1,0.0,342.09,1022,2,0.0,346.6,511,2,0.0,319.22
August,5,17:00,226,0,0.0,294.84,501,2,0.0,345.71,970,3,0.0,350.36,468,1,0.0,319.61
August,5,17:30,193,0,0.0,290.65,479,2,0.0,346.91,911,3,0.0,345.88,445,1,0.0,318.7
August,5,18:00,164,0,0.0,297.38,451,2,0.0,340.04,842,5,0.01,345.22,412,2,0.01,320.59
August,5,18:30,138,1,0.0,293.62,410,1,0.0,335.68,736,5,0.01,343.55,366,1,0.0,321.96
August,5,19:00,96,0,0.0,308.81,366,2,0.01,334.6,665,4,0.01,345.76,333,2,0.01,313.2
August,5,19:30,71,0,0.0,293.21,330,1,0.0,336.11,581,3,0.01,339.16,300,4,0.01,322.68
August,5,1:00,3,0,0.0,289.73,14,0,0.0,316.47,43,0,0.0,336.3,31,0,0.0,352.11
August,5,1:30,2,0,0.0,289.73,8,0,0.0,316.47,31,0,0.01,293.4,21,0,0.01,334.26
August,5,20:00,55,1,0.02,307.1,285,4,0.01,328.66,498,4,0.01,344.43,263,5,0.02,319.1
August,5,20:30,52,1,0.03,292.39,247,3,0.01,320.84,438,2,0.0,343.34,230,2,0.01,306.01
August,5,21:00,38,1,0.02,293.03,202,1,0.01,322.17,368,0,0.0,337.2,187,2,0.01,313.33
August,5,21:30,29,0,0.0,283.08,167,1,0.0,322.47,303,0,0.0,337.77,165,1,0.01,326.84
August,5,22:00,22,0,0.0,269.07,135,1,0.01,327.81,252,1,0.01,333.46,149,1,0.0,329.99
August,5,22:30,15,2,0.16,262.67,106,1,0.01,307.35,198,1,0.0,331.4,124,1,0.01,317.35
August,5,23:00,12,1,0.05,289.73,80,0,0.0,306.51,150,0,0.0,324.98,96,0,0.0,323.45
August,5,23:30,9,0,0.0,289.73,58,0,0.01,291.99,112,0,0.0,321.07,76,0,0.01,317.6
August,5,2:00,2,0,0.0,289.73,5,0,0.0,316.47,23,0,0.0,289.71,15,0,0.03,311.38
August,5,2:30,1,0,0.0,289.73,4,0,0.0,316.47,20,0,0.0,254.2,10,0,0.0,307.34
August,5,3:00,1,0,0.0,289.73,3,0,0.0,316.47,14,0,0.02,320.13,4,0,0.0,307.34
August,5,3:30,1,0,0.0,289.73,2,0,0.0,316.47,13,0,0.0,320.13,1,0,0.0,307.34
August,5,4:00,1,0,0.0,289.73,2,0,0.0,316.47,11,0,0.01,320.13,0,0,0.0,0.0
August,5,4:30,1,0,0.0,289.73,2,0,0.0,316.47,12,0,0.0,320.13,0,0,0.0,0.0
August,5,5:00,1,0,0.0,289.73,2,0,0.0,316.47,14,0,0.0,320.13,1,0,0.0,307.34
August,5,5:30,2,0,0.0,289.73,4,0,0.0,316.47,18,0,0.01,316.87,3,0,0.0,307.34
August,5,6:00,3,0,0.0,289.73,6,0,0.0,316.47,32,0,0.01,241.61,15,0,0.0,221.12
August,5,6:30,5,0,0.09,289.73,12,3,0.22,316.47,54,1,0.01,237.74,26,0,0.01,239.15
August,5,7:00,10,0,0.02,289.73,31,0,0.01,259.47,97,0,0.0,259.07,49,0,0.0,270.14
August,5,7:30,20,0,0.01,290.97,50,1,0.01,287.07,158,1,0.0,261.36,84,0,0.0,267.76
August,5,8:00,49,0,0.0,246.31,97,1,0.01,267.89,275,0,0.0,288.29,141,1,0.0,272.13
August,5,8:30,83,1,0.01,270.57,152,1,0.01,299.77,402,0,0.0,300.55,209,0,0.0,281.37
August,5,9:00,122,1,0.01,290.86,216,0,0.0,296.56,571,1,0.0,309.21,297,0,0.0,284.55
August,5,9:30,169,1,0.01,293.87,278,1,0.01,316.5,717,4,0.01,318.43,371,2,0.01,291.29
August,6,0:00,5,0,0.0,328.12,39,0,0.0,330.58,79,0,0.0,361.34,47,0,0.0,336.0
August,6,0:30,3,0,0.0,328.12,27,0,0.0,316.16,59,0,0.0,351.21,34,0,0.0,375.72
August,6,10:00,168,1,0.0,321.61,312,2,0.01,344.16,837,2,0.0,342.19,394,5,0.01,317.67
