Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,2,3:30,2,0,0.0,220.72,3,0,0.0,319.59,12,0,0.0,308.43,2,0,0.0,262.9
August,2,4:00,2,0,0.0,227.91,3,0,0.0,336.49,10,0,0.01,326.24,2,0,0.01,310.25
August,2,4:30,2,0,0.0,222.5,3,0,0.0,295.87,11,0,0.01,296.67,2,0,0.0,306.54
August,2,5:00,2,0,0.0,291.11,3,0,0.0,340.26,12,0,0.01,298.9,2,0,0.0,321.18
August,2,5:30,3,0,0.0,232.27,3,0,0.0,367.1,14,0,0.0,306.89,3,0,0.0,315.31
August,2,6:00,3,0,0.0,205.68,4,0,0.0,347.1,19,0,0.0,269.28,8,0,0.0,269.28
August,2,6:30,3,0,0.01,232.39,6,1,0.11,358.42,28,0,0.01,269.64,13,1,0.05,277.98
August,2,7:00,6,0,0.02,271.21,10,0,0.01,294.8,47,0,0.01,261.65,25,1,0.03,273.0
August,2,7:30,11,0,0.02,295.88,16,0,0.02,292.98,80,1,0.01,271.81,38,1,0.03,285.05
August,2,8:00,30,0,0.01,260.18,32,0,0.01,294.35,133,0,0.0,278.41,67,1,0.01,277.76
August,2,8:30,46,0,0.01,273.74,52,0,0.01,293.75,199,1,0.0,290.52,101,2,0.02,281.66
August,2,9:00,75,0,0.01,271.9,107,0,0.0,298.21,303,1,0.0,297.82,142,2,0.01,281.88
August,2,9:30,85,0,0.01,276.5,138,1,0.01,297.45,389,3,0.01,300.65,181,3,0.01,276.84
August,2,10:00,105,1,0.0,273.95,170,1,0.01,303.91,477,3,0.01,300.95,218,3,0.01,282.84
August,2,10:30,130,1,0.01,283.96,196,2,0.01,317.96,513,5,0.01,314.61,255,5,0.02,282.6
August,2,11:00,151,1,0.01,280.46,215,2,0.01,311.39,546,4,0.01,316.95,288,4,0.01,292.23
August,2,11:30,156,1,0.01,287.13,232,2,0.01,314.31,568,5,0.01,320.77,304,4,0.01,301.84
August,2,12:00,168,2,0.01,293.58,240,2,0.01,311.29,603,4,0.01,321.74,329,4,0.01,295.92
August,2,12:30,170,2,0.01,294.43,258,3,0.01,311.52,591,6,0.01,319.42,336,6,0.02,297.5
August,2,13:00,172,1,0.01,300.75,266,3,0.01,312.06,590,5,0.01,320.42,340,6,0.02,297.95
August,2,13:30,174,1,0.01,300.19,284,4,0.01,312.35,582,7,0.01,320.71,340,6,0.02,297.95
August,2,14:00,174,1,0.01,301.57,299,3,0.01,313.44,587,5,0.01,322.78,340,5,0.01,298.32
August,2,14:30,171,1,0.01,301.87,300,3,0.01,314.17,600,7,0.01,324.14,344,6,0.02,298.74
August,2,15:00,170,2,0.01,300.76,297,2,0.01,313.19,578,3,0.01,323.02,335,4,0.01,298.74
August,2,15:30,172,2,0.01,300.12,297,2,0.01,314.05,557,4,0.01,323.44,330,5,0.01,299.57
August,2,16:00,167,1,0.01,303.6,286,2,0.01,316.21,558,3,0.0,325.73,318,3,0.01,303.34
August,2,16:30,154,1,0.0,298.01,279,2,0.01,316.17,527,3,0.01,325.17,301,2,0.01,304.3
August,2,17:00,128,1,0.01,300.56,260,2,0.01,315.88,493,3,0.01,325.17,277,2,0.01,304.3
August,2,17:30,113,1,0.01,299.98,240,2,0.01,319.98,463,3,0.01,324.73,255,2,0.01,304.48
August,2,18:00,97,0,0.01,303.83,219,1,0.01,319.92,407,2,0.01,324.67,232,1,0.01,304.42
August,2,18:30,81,0,0.0,318.59,184,1,0.01,319.24,398,2,0.01,321.94,205,1,0.0,308.21
August,2,19:00,59,0,0.0,315.62,151,1,0.01,310.25,363,3,0.01,321.84,185,1,0.01,305.86
August,2,19:30,45,0,0.0,293.35,140,1,0.01,311.62,329,3,0.01,319.71,172,1,0.01,303.17
August,2,20:00,37,1,0.02,291.18,126,2,0.01,314.61,289,4,0.01,320.81,153,3,0.02,300.59
August,2,20:30,32,1,0.02,277.88,111,1,0.01,309.27,256,2,0.01,313.5,134,3,0.02,297.55
August,2,21:00,26,1,0.03,284.2,92,1,0.01,319.72,206,1,0.01,315.74,109,4,0.04,302.23
August,2,21:30,19,0,0.01,291.84,82,1,0.01,319.69,173,1,0.0,311.04,94,1,0.01,299.44
August,2,22:00,16,0,0.0,294.06,69,0,0.01,318.22,140,1,0.0,317.32,77,1,0.01,301.1
August,2,22:30,12,1,0.08,262.29,53,0,0.0,306.34,118,0,0.0,311.16,66,1,0.01,294.66
August,2,23:00,10,0,0.05,298.57,46,0,0.0,298.38,99,0,0.0,319.25,53,1,0.01,289.25
August,2,23:30,8,0,0.01,273.0,39,0,0.0,289.65,82,0,0.0,315.05,46,0,0.01,282.28
August,3,0:00,3,0,0.0,208.48,35,0,0.0,278.11,48,0,0.0,304.43,38,0,0.0,288.15
August,3,0:30,4,0,0.0,228.8,23,0,0.0,298.09,38,0,0.0,324.23,27,0,0.0,297.74
August,3,1:00,3,0,0.0,275.08,11,0,0.0,309.66,29,0,0.0,327.24,19,0,0.0,304.28
August,3,1:30,2,0,0.0,245.23,7,0,0.0,256.42,21,0,0.01,312.62,14,0,0.0,280.83
August,3,2:00,2,0,0.0,219.25,5,0,0.0,271.56,15,0,0.01,337.79,9,0,0.0,294.6
August,3,2:30,2,0,0.0,250.79,5,0,0.0,256.47,13,0,0.01,303.96,7,0,0.0,287.01
August,3,3:00,2,0,0.0,237.16,4,0,0.0,268.05,9,0,0.01,298.26,3,0,0.01,271.69
August,3,3:30,2,0,0.0,265.05,3,0,0.0,273.41,7,0,0.0,332.4,2,0,0.0,247.33
August,3,4:00,2,0,0.0,286.32,3,0,0.0,312.57,7,0,0.0,349.48,2,0,0.0,458.46
August,3,4:30,2,0,0.0,315.94,3,0,0.0,314.65,7,0,0.0,340.09,2,0,0.0,333.14
August,3,5:00,2,0,0.0,266.05,3,0,0.0,312.05,8,0,0.0,327.56,2,0,0.0,301.37
August,3,5:30,3,0,0.0,260.84,3,0,0.0,334.59,9,0,0.0,316.54,3,0,0.0,320.06
August,3,6:00,3,0,0.0,225.07,3,0,0.0,242.17,17,0,0.0,279.16,6,0,0.0,278.4
August,3,6:30,3,0,0.0,196.77,5,0,0.07,279.55,21,1,0.03,269.39,10,0,0.04,260.78
August,3,7:00,5,0,0.01,267.67,9,0,0.03,261.6,36,0,0.0,260.87,16,0,0.02,262.73
August,3,7:30,7,0,0.01,317.76,12,0,0.03,283.42,52,0,0.01,283.2,25,0,0.02,283.15
August,3,8:00,12,0,0.01,263.18,27,0,0.01,275.02,83,0,0.0,287.17,44,0,0.01,271.01
August,3,8:30,16,0,0.01,270.21,46,1,0.01,283.05,117,1,0.0,295.37,65,1,0.01,273.6
August,3,9:00,19,0,0.0,264.74,80,0,0.0,276.43,175,1,0.0,281.07,98,1,0.01,274.89
August,3,9:30,23,0,0.0,273.73,96,1,0.01,277.57,223,1,0.0,296.13,124,1,0.01,278.99
August,3,10:00,25,0,0.0,283.59,115,1,0.01,284.81,280,1,0.0,299.03,148,1,0.01,281.69
August,3,10:30,30,0,0.0,277.26,131,1,0.01,287.44,308,2,0.01,310.94,171,2,0.01,284.06
August,3,11:00,33,0,0.0,284.31,141,1,0.01,297.47,347,1,0.0,314.93,189,1,0.01,290.83
August,3,11:30,37,0,0.0,284.4,159,1,0.01,303.89,367,1,0.0,313.06,204,1,0.01,297.11
August,3,12:00,53,0,0.0,292.25,165,1,0.01,303.5,413,1,0.0,314.65,211,1,0.01,300.92
August,3,12:30,67,0,0.01,287.59,182,2,0.01,298.67,404,2,0.0,311.46,224,2,0.01,298.59
August,3,13:00,78,0,0.01,294.64,189,1,0.01,299.72,405,2,0.0,312.15,227,2,0.01,299.77
August,3,13:30,81,0,0.0,298.23,204,2,0.01,299.72,407,2,0.01,312.15,232,2,0.01,299.77
August,3,14:00,83,0,0.0,302.34,216,2,0.01,301.84,420,2,0.0,312.84,241,2,0.01,300.6
August,3,14:30,83,1,0.01,302.64,216,2,0.01,302.54,425,2,0.0,313.57,241,2,0.01,301.02
August,3,15:00,82,1,0.01,302.64,212,2,0.01,301.72,419,1,0.0,313.91,236,2,0.01,301.02
August,3,15:30,84,1,0.02,302.36,219,3,0.01,303.38,417,2,0.0,314.24,242,2,0.01,301.02
August,3,16:00,86,1,0.01,296.59,209,2,0.01,303.99,418,1,0.0,317.72,228,1,0.01,303.34
August,3,16:30,81,0,0.01,294.66,206,1,0.01,301.83,408,1,0.0,317.81,228,1,0.0,302.2
August,3,17:00,71,0,0.01,292.82,193,2,0.01,302.82,387,1,0.0,316.13,210,1,0.0,301.52
August,3,17:30,59,0,0.01,293.42,177,2,0.01,302.22,365,1,0.0,316.99,194,1,0.0,302.89
August,3,18:00,52,0,0.01,296.35,169,1,0.01,305.12,332,1,0.0,316.99,181,1,0.0,302.89
August,3,18:30,45,0,0.01,306.19,150,1,0.01,303.8,310,1,0.0,328.83,167,1,0.0,308.55
August,3,19:00,34,0,0.01,303.31,134,1,0.01,298.03,279,1,0.0,325.54,145,1,0.0,297.53
August,3,19:30,28,0,0.01,289.64,129,1,0.01,299.54,255,1,0.01,321.82,137,1,0.01,298.1
August,3,20:00,26,1,0.02,292.36,113,1,0.01,297.68,221,2,0.01,322.86,124,2,0.02,305.09
August,3,20:30,25,1,0.03,279.4,101,1,0.01,285.16,194,1,0.01,314.99,111,2,0.02,299.58
August,3,21:00,21,1,0.03,296.61,85,1,0.01,284.91,162,1,0.01,301.55,95,3,0.03,298.31
August,3,21:30,18,0,0.01,294.86,76,0,0.01,288.96,135,1,0.01,302.1,83,1,0.01,300.41
August,3,22:00,15,0,0.01,279.56,63,0,0.0,291.19,110,1,0.01,313.42,73,1,0.01,304.75
August,3,22:30,13,1,0.11,278.56,51,0,0.01,278.11,96,1,0.01,307.24,57,1,0.01,296.52
August,3,23:00,11,1,0.06,284.37,44,0,0.0,293.25,78,1,0.01,309.09,50,1,0.01,289.77
August,3,23:30,8,0,0.02,223.42,41,0,0.0,282.65,68,0,0.0,299.42,47,0,0.01,282.26
August,4,0:00,5,0,0.0,334.82,27,0,0.0,312.85,65,0,0.0,321.34,31,0,0.0,321.94
August,4,0:30,4,0,0.0,302.01,23,0,0.0,326.99,50,0,0.0,335.43,25,0,0.0,310.63
August,4,1:00,3,0,0.0,336.83,12,0,0.0,343.08,34,0,0.01,318.91,17,0,0.0,319.19
August,4,1:30,2,0,0.01,324.43,8,0,0.01,340.09,26,0,0.01,322.37,14,0,0.0,322.38
August,4,2:00,2,0,0.0,330.98,6,0,0.01,334.92,19,0,0.03,320.17,10,0,0.02,310.25
August,4,2:30,2,0,0.0,258.54,5,0,0.01,363.17,17,0,0.02,331.9,8,0,0.02,318.79
August,4,3:00,2,0,0.0,257.6,4,0,0.01,365.18,13,0,0.04,346.19,6,0,0.02,318.48
August,4,3:30,2,0,0.0,312.51,4,0,0.0,331.24,12,0,0.0,340.94,5,0,0.01,285.29
August,4,4:00,2,0,0.0,257.1,3,0,0.01,284.06,11,0,0.0,330.45,5,0,0.02,269.3
August,4,4:30,2,0,0.0,269.86,3,0,0.0,280.1,11,0,0.0,290.27,5,0,0.01,256.84
August,4,5:00,2,0,0.0,282.62,3,0,0.0,355.13,12,0,0.0,301.43,4,0,0.0,263.08
August,4,5:30,3,0,0.0,256.16,3,0,0.0,343.47,17,0,0.0,262.44,5,0,0.0,277.76
August,4,6:00,3,0,0.0,292.2,5,0,0.0,277.76,27,0,0.0,253.95,10,0,0.0,228.58
August,4,6:30,5,0,0.1,250.66,9,1,0.07,304.32,48,0,0.0,243.63,20,0,0.01,260.05
August,4,7:00,10,0,0.02,265.57,25,0,0.0,281.39,85,0,0.0,248.79,32,0,0.0,250.5
August,4,7:30,18,0,0.02,284.6,40,0,0.01,278.16,136,0,0.0,254.84,54,0,0.0,261.79
August,4,8:00,47,0,0.01,270.85,90,0,0.0,283.39,251,1,0.0,281.06,104,1,0.01,267.13
August,4,8:30,78,1,0.01,286.37,146,1,0.01,296.92,371,1,0.0,299.01,162,1,0.01,281.7
August,4,9:00,124,1,0.01,297.69,207,1,0.01,313.45,542,2,0.0,309.92,275,2,0.01,290.72
August,4,9:30,159,1,0.01,303.03,266,2,0.01,323.99,666,5,0.01,319.18,340,4,0.01,296.31
August,4,10:00,187,1,0.0,321.36,328,3,0.01,318.39,793,6,0.01,320.38,406,6,0.01,297.63
August,4,10:30,212,1,0.01,315.92,362,4,0.01,337.11,897,8,0.01,336.6,452,9,0.02,313.83
August,4,11:00,222,1,0.0,321.66,393,4,0.01,338.62,975,9,0.01,342.56,494,6,0.01,317.56
August,4,11:30,231,1,0.01,313.81,420,4,0.01,347.59,1015,11,0.01,346.06,513,7,0.01,316.09
August,4,12:00,236,1,0.01,322.59,464,4,0.01,339.38,1000,10,0.01,347.55,547,6,0.01,322.01
August,4,12:30,241,1,0.01,323.57,479,5,0.01,338.27,1025,11,0.01,348.28,549,9,0.02,320.73
August,4,13:00,244,2,0.01,324.56,488,4,0.01,338.86,1026,8,0.01,348.99,556,8,0.01,322.73
August,4,13:30,246,1,0.01,324.56,495,4,0.01,338.86,1028,9,0.01,348.49,563,10,0.02,324.18
August,4,14:00,254,1,0.0,324.12,516,4,0.01,339.51,1030,7,0.01,353.72,583,7,0.01,325.91
August,4,14:30,254,1,0.01,324.87,523,5,0.01,340.3,1031,7,0.01,355.2,596,8,0.01,326.37
August,4,15:00,253,1,0.01,324.87,522,3,0.01,338.25,1029,4,0.0,351.45,595,5,0.01,326.37
August,4,15:30,254,2,0.01,326.71,510,3,0.01,339.8,992,3,0.0,353.06,575,5,0.01,327.45
August,4,16:00,243,1,0.0,327.97,510,3,0.01,341.99,1003,3,0.0,355.41,578,4,0.01,329.56
August,4,16:30,240,1,0.0,328.52,501,3,0.01,342.27,976,3,0.0,356.02,571,3,0.0,330.64
August,4,17:00,219,1,0.0,323.61,477,3,0.01,340.15,932,3,0.0,351.97,542,3,0.0,329.89
August,4,17:30,198,1,0.0,324.57,453,3,0.01,344.18,877,3,0.0,352.7,506,3,0.01,328.16
August,4,18:00,170,1,0.0,324.52,414,3,0.01,344.12,779,4,0.0,352.64,455,2,0.0,328.1
August,4,18:30,144,0,0.0,328.22,372,3,0.01,341.29,694,3,0.0,341.55,402,2,0.0,328.43
August,4,19:00,99,0,0.0,340.27,340,3,0.01,341.05,629,3,0.0,352.77,378,2,0.01,321.54
August,4,19:30,73,0,0.01,325.27,311,3,0.01,337.97,552,3,0.01,353.6,329,3,0.01,322.03
August,4,20:00,55,1,0.01,321.37,266,3,0.01,332.89,481,3,0.01,351.57,287,4,0.02,321.75
August,4,20:30,48,1,0.01,311.57,234,1,0.01,325.78,435,2,0.0,344.17,257,3,0.01,318.04
August,4,21:00,41,1,0.01,310.79,187,1,0.01,328.88,355,2,0.01,349.61,205,3,0.02,324.16
August,4,21:30,32,0,0.0,307.62,166,1,0.01,329.98,294,1,0.0,345.08,178,2,0.01,320.85
August,4,22:00,23,0,0.0,318.17,128,1,0.01,320.8,250,1,0.0,338.12,140,1,0.01,323.62
August,4,22:30,17,1,0.06,316.37,105,0,0.0,319.89,194,0,0.0,329.69,110,0,0.0,318.22
August,4,23:00,14,0,0.02,320.56,82,0,0.0,319.09,144,0,0.0,326.34,86,0,0.0,313.2
August,4,23:30,10,0,0.0,302.05,62,0,0.0,313.94,113,0,0.0,321.9,64,0,0.0,313.32
August,5,0:00,6,0,0.0,343.73,40,0,0.01,311.82,79,0,0.0,324.08,43,0,0.01,314.86
August,5,0:30,5,0,0.0,310.0,30,0,0.0,308.26,58,0,0.0,321.25,33,0,0.0,324.76
August,5,1:00,3,0,0.0,373.43,16,0,0.0,320.15,41,0,0.0,324.53,24,0,0.0,335.5
August,5,1:30,3,0,0.0,347.1,9,0,0.0,317.91,30,0,0.01,315.01,18,0,0.01,319.91
August,5,2:00,3,0,0.0,392.12,7,0,0.01,342.58,22,0,0.02,304.93,12,0,0.02,321.33
August,5,2:30,3,0,0.0,366.64,6,0,0.0,384.57,20,0,0.01,318.29,9,0,0.01,310.22
August,5,3:00,2,0,0.0,329.8,4,0,0.0,400.48,14,0,0.03,324.31,3,0,0.02,322.1
August,5,3:30,2,0,0.0,332.68,3,0,0.0,352.04,13,0,0.0,349.52,2,0,0.0,271.49
August,5,4:00,2,0,0.0,297.54,3,0,0.0,345.02,11,0,0.0,323.85,2,0,0.01,274.24
August,5,4:30,2,0,0.0,269.61,3,0,0.0,308.27,11,0,0.0,291.48,2,0,0.0,273.04
August,5,5:00,2,0,0.0,299.69,3,0,0.0,342.62,12,0,0.0,304.73,2,0,0.0,290.67
August,5,5:30,3,0,0.0,273.74,3,0,0.0,320.79,17,0,0.0,261.68,3,0,0.0,287.69
August,5,6:00,3,0,0.0,276.49,5,0,0.0,272.25,30,0,0.0,242.96,12,0,0.0,256.04
August,5,6:30,4,0,0.04,260.64,10,0,0.04,280.18,50,0,0.0,238.47,22,0,0.01,265.09
August,5,7:00,8,0,0.01,276.47,27,0,0.0,260.84,83,0,0.0,243.64,38,0,0.0,256.95
August,5,7:30,15,0,0.02,300.53,45,0,0.01,272.17,130,0,0.0,259.65,64,0,0.0,268.87
August,5,8:00,43,0,0.0,280.9,91,0,0.0,288.96,235,0,0.0,272.78,110,0,0.0,271.7
August,5,8:30,80,0,0.01,296.42,136,0,0.0,307.88,343,0,0.0,302.12,172,1,0.01,284.68
August,5,9:00,125,0,0.0,318.95,194,1,0.0,314.16,514,1,0.0,309.24,259,2,0.01,288.24
August,5,9:30,159,1,0.0,320.83,246,1,0.0,324.36,666,3,0.0,321.92,321,3,0.01,295.68
August,5,10:00,187,1,0.0,338.51,294,1,0.0,318.81,782,4,0.0,319.45,383,4,0.01,299.87
August,5,10:30,210,1,0.0,324.46,329,2,0.01,330.2,874,5,0.01,334.34,415,7,0.02,311.35
August,5,11:00,220,1,0.0,324.21,364,2,0.01,330.59,930,4,0.0,340.46,451,4,0.01,320.66
August,5,11:30,227,1,0.0,319.19,388,2,0.01,333.27,968,6,0.01,343.13,472,5,0.01,318.64
August,5,12:00,232,1,0.0,325.26,426,2,0.0,333.79,964,4,0.0,344.16,503,5,0.01,318.01
August,5,12:30,237,1,0.0,321.04,423,3,0.01,333.83,978,6,0.01,344.88,492,6,0.01,318.98
August,5,13:00,241,1,0.0,322.02,431,2,0.01,333.99,978,5,0.0,345.34,507,6,0.01,319.54
August,5,13:30,242,1,0.0,322.02,437,2,0.01,333.99,980,5,0.01,345.34,509,6,0.01,319.54
August,5,14:00,250,1,0.0,322.75,447,2,0.0,335.59,985,5,0.0,349.88,522,5,0.01,321.77
August,5,14:30,250,1,0.0,323.5,452,3,0.01,336.37,983,5,0.01,351.35,534,6,0.01,322.23
August,5,15:00,248,1,0.0,323.5,451,2,0.0,334.34,983,3,0.0,348.06,533,4,0.01,322.23
August,5,15:30,248,1,0.0,324.49,439,2,0.0,335.65,951,3,0.0,349.42,520,5,0.01,322.92
August,5,16:00,239,1,0.0,326.89,439,1,0.0,338.38,952,2,0.0,352.55,522,3,0.01,324.57
August,5,16:30,236,1,0.0,327.01,431,2,0.0,339.23,923,3,0.0,351.94,510,3,0.01,324.81
August,5,17:00,213,1,0.0,327.76,408,2,0.0,339.1,871,3,0.0,349.92,487,3,0.01,324.08
August,5,17:30,192,1,0.0,330.87,384,2,0.01,339.33,825,3,0.0,351.22,457,3,0.01,320.9
August,5,18:00,169,0,0.0,330.81,359,2,0.01,339.33,742,4,0.0,351.16,420,2,0.01,324.41
August,5,18:30,135,0,0.0,331.66,323,2,0.01,337.87,657,3,0.0,349.85,358,2,0.01,326.21
August,5,19:00,93,0,0.0,334.64,296,2,0.01,337.29,595,3,0.01,355.71,332,3,0.01,322.6
August,5,19:30,69,0,0.0,324.54,267,2,0.01,334.68,521,3,0.01,352.92,304,4,0.01,322.71
August,5,20:00,55,0,0.01,326.92,230,1,0.01,331.77,453,3,0.01,352.94,263,4,0.01,316.96
August,5,20:30,46,0,0.01,318.44,203,1,0.0,324.42,388,2,0.0,344.95,231,2,0.01,311.94
August,5,21:00,37,0,0.01,321.53,164,1,0.0,331.39,326,2,0.01,335.93,187,3,0.02,315.8
August,5,21:30,29,0,0.0,324.67,143,1,0.0,328.3,266,1,0.0,336.01,166,2,0.01,313.59
August,5,22:00,22,0,0.0,325.06,115,0,0.0,315.28,223,1,0.0,324.36,131,1,0.01,317.45
August,5,22:30,17,1,0.05,328.82,96,0,0.0,310.53,179,0,0.0,323.9,106,1,0.0,313.81
August,5,23:00,13,0,0.02,336.06,76,0,0.0,310.66,135,0,0.0,329.4,83,0,0.0,316.36
August,5,23:30,9,0,0.0,306.85,60,0,0.0,304.07,109,0,0.0,323.33,63,0,0.0,311.74
August,6,0:00,6,0,0.0,332.76,40,0,0.01,315.06,66,0,0.0,564.94,43,0,0.0,317.91
August,6,0:30,4,0,0.0,318.56,31,0,0.0,317.47,52,0,0.0,359.99,32,0,0.0,322.88
August,6,1:00,3,0,0.0,374.12,20,0,0.0,329.95,39,0,0.0,361.86,23,0,0.0,333.42
