Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,2,19:30,67,0,0.01,328.02,231,2,0.01,317.58,369,6,0.02,328.39,197,1,0.0,320.46
August,2,1:00,5,0,0.02,316.72,18,1,0.06,348.82,45,0,0.01,309.56,24,0,0.0,323.12
August,2,1:30,3,0,0.04,316.72,12,0,0.01,351.69,38,0,0.01,326.79,18,0,0.01,307.11
August,2,20:00,55,1,0.01,294.53,203,8,0.04,321.46,331,3,0.01,335.69,174,1,0.01,307.16
August,2,20:30,46,1,0.03,275.49,178,2,0.01,307.31,289,1,0.0,330.08,155,1,0.01,300.23
August,2,21:00,35,1,0.03,297.55,146,3,0.02,310.47,240,1,0.01,329.93,130,3,0.02,305.21
August,2,21:30,28,0,0.01,291.98,124,1,0.01,314.91,198,0,0.0,331.72,110,0,0.0,312.81
August,2,22:00,22,0,0.0,358.67,104,1,0.01,301.87,165,0,0.0,320.48,93,0,0.0,297.86
August,2,22:30,17,1,0.06,299.37,87,1,0.01,315.71,138,0,0.0,321.72,77,0,0.0,302.39
August,2,23:00,13,1,0.07,316.72,69,1,0.02,294.4,108,0,0.0,313.23,63,0,0.0,299.34
August,2,23:30,10,0,0.0,316.72,55,0,0.01,297.79,90,0,0.0,312.65,51,0,0.01,286.09
August,2,2:00,3,0,0.0,316.72,9,0,0.0,351.69,29,0,0.02,310.95,13,0,0.01,336.76
August,2,2:30,3,0,0.0,316.72,6,0,0.0,351.69,23,0,0.0,338.37,9,0,0.0,336.76
August,2,3:00,1,0,0.0,316.72,4,0,0.0,351.69,15,0,0.02,338.3,5,0,0.0,336.76
August,2,3:30,0,0,0.0,0.0,0,0,0.0,0.0,8,0,0.0,346.33,0,0,0.0,0.0
August,2,4:00,0,0,0.0,0.0,2,0,0.0,351.69,13,0,0.0,346.33,3,0,0.0,336.76
August,2,4:30,0,0,0.0,0.0,3,0,0.0,351.69,14,0,0.01,346.33,3,0,0.0,336.76
August,2,5:00,0,0,0.0,0.0,4,0,0.0,351.69,14,0,0.0,346.33,3,0,0.0,336.76
August,2,5:30,1,0,0.0,316.72,4,0,0.0,351.69,16,0,0.0,308.14,4,0,0.0,336.76
August,2,6:00,3,0,0.0,316.72,6,0,0.0,351.69,23,0,0.0,276.87,9,0,0.0,336.76
August,2,6:30,8,1,0.12,316.72,18,4,0.24,327.05,51,0,0.01,274.87,22,1,0.04,289.47
August,2,7:00,11,1,0.05,316.72,23,0,0.01,293.25,70,0,0.01,269.71,30,0,0.01,263.56
August,2,7:30,19,1,0.06,300.88,38,0,0.0,308.61,111,1,0.01,265.46,48,1,0.02,288.5
August,2,8:00,39,0,0.01,256.62,61,1,0.01,290.55,182,1,0.0,276.99,78,0,0.0,284.45
August,2,8:30,59,0,0.0,283.72,95,1,0.02,310.13,263,1,0.0,299.04,115,1,0.01,279.08
August,2,9:00,84,0,0.0,281.57,166,1,0.01,288.09,372,2,0.0,294.47,171,1,0.01,287.86
August,2,9:30,102,1,0.01,272.98,207,2,0.01,307.42,450,8,0.02,313.23,208,3,0.01,279.02
August,3,0:00,4,0,0.05,331.61,31,1,0.03,290.24,53,0,0.01,289.57,32,0,0.0,278.48
August,3,0:30,3,0,0.11,331.61,23,1,0.03,265.42,40,0,0.0,327.16,23,0,0.0,302.42
August,3,10:00,39,0,0.0,298.32,138,1,0.0,297.53,293,1,0.0,293.72,148,2,0.01,293.34
August,3,10:30,48,0,0.0,277.83,162,1,0.01,317.65,354,1,0.0,299.84,176,8,0.05,306.36
August,3,11:00,49,0,0.0,278.07,180,0,0.0,307.93,388,1,0.0,306.81,193,3,0.01,296.88
August,3,11:30,54,0,0.0,298.86,206,3,0.01,302.47,422,2,0.0,314.41,207,2,0.01,303.55
August,3,12:00,65,0,0.0,284.32,228,1,0.0,297.71,465,0,0.0,310.33,222,1,0.01,293.53
August,3,12:30,72,1,0.01,291.4,249,4,0.02,308.15,473,2,0.0,312.46,227,2,0.01,291.93
August,3,13:00,82,2,0.03,298.21,267,2,0.01,299.8,486,3,0.01,323.74,232,4,0.02,299.75
August,3,13:30,86,1,0.01,288.21,275,3,0.01,304.5,487,7,0.01,318.89,238,2,0.01,302.37
August,3,14:00,89,1,0.01,299.59,292,2,0.01,313.15,495,3,0.01,326.54,240,1,0.0,298.99
August,3,14:30,89,2,0.02,306.62,290,1,0.0,310.8,493,1,0.0,319.85,245,3,0.01,304.62
August,3,15:00,85,1,0.02,301.44,295,0,0.0,309.67,489,0,0.0,327.95,240,0,0.0,307.69
August,3,15:30,86,2,0.02,295.66,296,1,0.0,310.29,477,1,0.0,324.19,238,3,0.01,300.86
August,3,16:00,81,0,0.0,300.76,292,1,0.0,302.0,474,1,0.0,320.11,231,1,0.01,311.57
August,3,16:30,72,0,0.0,281.59,279,0,0.0,299.74,454,2,0.0,322.79,225,2,0.01,306.79
August,3,17:00,64,0,0.0,286.26,267,2,0.01,315.05,426,1,0.0,325.63,213,1,0.0,312.16
August,3,17:30,60,0,0.01,273.79,252,2,0.01,314.72,401,0,0.0,315.2,204,1,0.0,305.67
August,3,18:00,51,0,0.0,298.46,235,1,0.0,306.51,366,0,0.0,324.2,191,1,0.01,304.62
August,3,18:30,44,0,0.0,286.27,210,2,0.01,312.72,331,1,0.0,324.42,174,1,0.0,304.0
August,3,19:00,36,0,0.0,290.2,186,1,0.01,293.51,297,0,0.0,321.38,156,0,0.0,299.32
August,3,19:30,31,0,0.0,281.57,167,1,0.0,316.39,269,1,0.0,325.1,147,0,0.0,319.96
August,3,1:00,3,0,0.05,331.61,13,0,0.0,348.61,33,1,0.02,295.83,18,0,0.0,309.48
August,3,1:30,2,0,0.0,331.61,10,0,0.0,348.61,28,0,0.0,263.29,15,0,0.0,339.33
August,3,20:00,27,0,0.0,301.46,148,0,0.0,306.68,242,0,0.0,323.28,131,1,0.01,319.78
August,3,20:30,23,0,0.01,297.04,132,0,0.0,301.89,218,0,0.0,318.29,116,0,0.0,299.19
August,3,21:00,20,0,0.02,277.15,114,0,0.0,302.81,186,0,0.0,314.92,97,1,0.01,307.17
August,3,21:30,17,0,0.0,339.36,94,1,0.01,312.89,158,0,0.0,309.3,83,0,0.0,314.13
August,3,22:00,14,0,0.0,331.61,70,0,0.0,320.24,134,0,0.0,319.78,72,1,0.01,313.33
August,3,22:30,12,1,0.11,331.61,57,0,0.0,299.82,115,1,0.01,309.38,61,0,0.01,307.12
August,3,23:00,9,0,0.04,331.61,46,0,0.0,258.99,92,0,0.0,310.3,50,0,0.0,311.18
August,3,23:30,6,0,0.02,331.61,37,0,0.0,264.62,75,0,0.0,301.6,43,1,0.01,323.97
August,3,2:00,2,0,0.0,331.61,7,0,0.0,348.61,23,0,0.01,315.75,11,0,0.0,329.76
August,3,2:30,1,0,0.0,331.61,5,0,0.0,348.61,18,0,0.0,327.96,8,0,0.0,329.76
August,3,3:00,1,0,0.0,331.61,3,0,0.0,348.61,13,0,0.03,342.93,4,0,0.04,329.76
August,3,3:30,0,0,0.0,0.0,0,0,0.0,0.0,6,0,0.0,342.93,0,0,0.0,0.0
August,3,4:00,0,0,0.0,0.0,2,0,0.0,348.61,10,0,0.0,342.93,2,0,0.0,329.76
August,3,4:30,0,0,0.0,0.0,2,0,0.0,348.61,9,0,0.0,342.93,2,0,0.0,329.76
August,3,5:00,0,0,0.0,0.0,2,0,0.0,348.61,11,0,0.0,342.93,2,0,0.0,329.76
August,3,5:30,1,0,0.0,331.61,3,0,0.0,348.61,11,0,0.0,342.93,3,0,0.0,329.76
August,3,6:00,2,0,0.0,331.61,4,0,0.0,348.61,17,0,0.0,274.57,6,0,0.0,329.76
August,3,6:30,3,0,0.0,331.61,10,0,0.0,348.61,32,1,0.02,264.82,13,0,0.01,329.76
August,3,7:00,5,0,0.0,331.61,13,0,0.0,348.61,40,0,0.0,262.87,19,0,0.0,293.64
August,3,7:30,8,0,0.0,331.61,22,0,0.0,308.66,62,0,0.0,259.21,32,0,0.01,297.6
August,3,8:00,14,0,0.01,331.61,36,0,0.0,269.59,99,0,0.0,280.33,50,0,0.01,281.68
August,3,8:30,19,0,0.0,273.6,56,0,0.0,299.24,141,0,0.0,291.23,72,0,0.0,303.78
August,3,9:00,28,0,0.0,239.5,96,0,0.0,299.1,198,0,0.0,296.0,104,1,0.01,294.79
August,3,9:30,34,0,0.0,303.12,118,0,0.0,302.92,242,0,0.0,294.28,124,0,0.0,278.73
August,4,0:00,6,0,0.0,307.45,39,1,0.01,345.54,81,1,0.01,313.88,47,0,0.0,303.78
August,4,0:30,4,0,0.0,307.45,25,0,0.0,310.42,59,0,0.0,307.53,32,0,0.0,326.43
August,4,10:00,219,1,0.0,318.65,377,2,0.01,326.67,923,8,0.01,327.01,445,5,0.01,312.08
August,4,10:30,241,1,0.0,310.14,430,10,0.02,336.92,1029,16,0.02,336.77,501,12,0.02,316.78
August,4,11:00,246,0,0.0,319.45,474,4,0.01,339.27,1109,6,0.01,344.56,539,5,0.01,319.68
August,4,11:30,243,0,0.0,329.8,511,7,0.01,341.71,1151,13,0.01,347.65,563,7,0.01,321.52
August,4,12:00,245,1,0.0,315.38,548,3,0.01,337.27,1186,13,0.01,346.78,593,10,0.02,323.55
August,4,12:30,250,1,0.0,311.8,569,8,0.01,345.13,1181,16,0.01,348.49,595,12,0.02,322.02
August,4,13:00,252,1,0.0,309.91,587,4,0.01,343.85,1180,8,0.01,352.2,600,7,0.01,324.34
August,4,13:30,253,1,0.0,323.54,598,10,0.02,340.03,1186,14,0.01,355.43,604,5,0.01,321.04
August,4,14:00,259,1,0.0,325.05,621,5,0.01,336.41,1212,11,0.01,358.17,624,5,0.01,317.92
August,4,14:30,265,3,0.01,325.23,625,5,0.01,338.57,1217,27,0.02,355.52,631,10,0.02,327.27
August,4,15:00,267,1,0.0,319.92,622,3,0.0,342.18,1216,10,0.01,355.48,627,4,0.01,327.23
August,4,15:30,269,2,0.01,326.77,616,2,0.0,343.02,1193,4,0.0,358.67,617,6,0.01,327.82
August,4,16:00,264,0,0.0,334.36,615,2,0.0,341.42,1193,3,0.0,356.11,619,2,0.0,332.76
August,4,16:30,248,0,0.0,323.67,593,4,0.01,352.14,1136,3,0.0,356.13,596,5,0.01,335.2
August,4,17:00,225,1,0.0,327.56,549,2,0.0,344.0,1071,4,0.0,353.94,563,2,0.0,338.91
August,4,17:30,198,1,0.0,322.16,511,2,0.0,349.16,998,4,0.0,357.86,530,4,0.01,329.43
August,4,18:00,171,0,0.0,311.96,466,2,0.0,346.59,923,9,0.01,353.5,490,2,0.0,332.94
August,4,18:30,145,1,0.0,334.13,424,4,0.01,342.86,816,4,0.0,355.73,435,1,0.0,332.66
August,4,19:00,109,0,0.0,329.23,374,3,0.01,349.81,720,5,0.01,358.91,391,2,0.01,319.68
August,4,19:30,88,1,0.01,333.37,340,3,0.01,334.27,644,6,0.01,356.51,351,7,0.02,333.21
August,4,1:00,4,0,0.0,307.45,17,0,0.0,381.89,49,0,0.01,311.14,25,0,0.0,338.02
August,4,1:30,2,0,0.0,307.45,13,0,0.0,321.84,40,0,0.01,328.66,20,0,0.0,348.12
August,4,20:00,72,1,0.01,323.89,310,4,0.01,336.03,567,5,0.01,358.17,308,6,0.02,320.03
August,4,20:30,60,1,0.02,326.96,265,2,0.01,325.42,490,1,0.0,348.23,267,2,0.01,321.4
August,4,21:00,49,1,0.03,327.24,217,2,0.01,331.29,402,1,0.0,351.36,221,3,0.01,324.76
August,4,21:30,39,1,0.03,320.71,175,0,0.0,335.86,339,0,0.0,345.42,183,1,0.0,332.07
August,4,22:00,31,0,0.0,320.77,140,0,0.0,317.44,274,1,0.0,336.79,152,1,0.01,325.76
August,4,22:30,23,4,0.16,316.98,112,0,0.0,311.2,220,0,0.0,329.17,126,0,0.0,321.8
August,4,23:00,17,0,0.02,313.93,86,0,0.0,299.85,170,0,0.0,320.87,99,1,0.01,335.7
August,4,23:30,11,0,0.0,307.45,65,0,0.0,292.1,128,0,0.0,339.93,74,0,0.0,315.49
August,4,2:00,3,0,0.0,307.45,10,0,0.0,321.84,32,1,0.02,296.71,15,0,0.03,326.32
August,4,2:30,2,0,0.0,307.45,7,0,0.0,321.84,24,1,0.05,340.32,11,0,0.02,311.48
August,4,3:00,0,0,0.0,0.0,2,0,0.0,321.84,14,0,0.03,340.48,6,0,0.03,311.48
August,4,3:30,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,340.48,0,0,0.05,0.0
August,4,4:00,0,0,0.0,0.0,1,0,0.0,321.84,10,0,0.0,340.48,5,0,0.03,311.48
August,4,4:30,0,0,0.0,0.0,2,0,0.0,321.84,12,0,0.0,340.48,6,0,0.06,311.48
August,4,5:00,0,0,0.0,0.0,4,0,0.0,321.84,15,0,0.0,318.08,7,0,0.01,311.48
August,4,5:30,1,0,0.0,307.45,5,0,0.0,321.84,18,0,0.01,272.86,7,0,0.0,311.48
August,4,6:00,3,0,0.0,307.45,7,0,0.0,321.84,30,0,0.0,260.72,14,0,0.0,311.48
August,4,6:30,9,1,0.15,307.45,24,5,0.22,343.05,72,1,0.01,283.51,35,0,0.01,260.51
August,4,7:00,15,0,0.0,239.3,36,0,0.0,281.59,101,0,0.0,259.1,46,0,0.0,275.04
August,4,7:30,28,0,0.01,325.75,62,1,0.02,283.32,163,0,0.0,258.88,75,0,0.01,270.37
August,4,8:00,58,0,0.01,282.3,104,0,0.0,282.48,282,0,0.0,292.04,128,0,0.0,269.67
August,4,8:30,93,1,0.01,307.15,163,2,0.01,300.18,427,1,0.0,300.89,196,2,0.01,285.92
August,4,9:00,141,1,0.0,300.91,251,0,0.0,305.32,617,2,0.0,313.75,298,1,0.0,292.07
August,4,9:30,184,1,0.01,317.17,316,1,0.0,319.71,781,8,0.01,323.4,372,7,0.02,304.88
August,5,0:00,6,0,0.0,289.73,43,0,0.0,307.68,86,0,0.0,328.36,54,1,0.01,313.34
August,5,0:30,5,0,0.0,289.73,29,0,0.0,308.84,62,0,0.0,338.68,38,0,0.0,335.15
August,5,10:00,195,1,0.0,316.71,337,1,0.0,314.95,836,3,0.0,325.72,432,2,0.01,306.63
August,5,10:30,218,0,0.0,313.68,386,5,0.01,327.21,934,10,0.01,334.88,482,8,0.02,307.12
August,5,11:00,231,1,0.0,316.32,425,2,0.0,331.7,1003,4,0.0,336.22,519,6,0.01,322.49
August,5,11:30,241,1,0.0,320.23,460,3,0.01,333.37,1046,5,0.0,340.33,549,6,0.01,316.48
August,5,12:00,248,1,0.0,319.96,486,1,0.0,339.4,1066,8,0.01,340.58,568,3,0.01,316.51
August,5,12:30,249,1,0.01,313.3,505,3,0.01,341.01,1060,18,0.02,343.2,569,9,0.02,321.21
August,5,13:00,251,0,0.0,316.5,519,3,0.01,341.43,1063,3,0.0,343.64,568,7,0.01,318.52
August,5,13:30,250,0,0.0,325.91,527,4,0.01,339.12,1065,9,0.01,345.76,526,5,0.01,325.03
August,5,14:00,260,0,0.0,317.04,552,3,0.0,335.22,1091,4,0.0,346.74,543,7,0.01,323.84
August,5,14:30,261,1,0.0,319.5,562,2,0.0,344.12,1092,7,0.01,351.24,536,6,0.01,325.95
August,5,15:00,258,0,0.0,321.79,558,1,0.0,333.92,1082,2,0.0,350.4,536,3,0.01,325.0
August,5,15:30,255,1,0.0,321.53,545,1,0.0,341.22,1063,2,0.0,351.14,531,5,0.01,320.56
August,5,16:00,258,1,0.0,328.31,542,1,0.0,344.93,1050,2,0.0,351.46,535,2,0.0,325.37
August,5,16:30,239,0,0.0,331.63,523,1,0.0,343.85,1010,2,0.0,349.41,513,2,0.0,327.23
August,5,17:00,218,0,0.0,321.33,494,2,0.0,346.79,953,3,0.0,351.54,476,1,0.0,327.15
August,5,17:30,193,0,0.0,316.23,473,2,0.0,349.7,896,3,0.0,348.15,452,1,0.0,326.32
August,5,18:00,171,0,0.0,323.12,440,2,0.0,343.55,829,5,0.01,346.21,421,2,0.01,327.95
August,5,18:30,144,1,0.0,319.86,397,1,0.0,338.17,725,5,0.01,346.06,373,1,0.0,330.34
August,5,19:00,106,0,0.0,337.22,350,2,0.01,335.35,649,4,0.01,348.98,332,2,0.01,321.47
August,5,19:30,83,0,0.0,322.75,313,1,0.0,337.93,572,3,0.01,342.67,300,4,0.01,329.74
August,5,1:00,4,0,0.0,289.73,18,0,0.0,328.91,50,0,0.0,342.93,31,0,0.0,355.68
August,5,1:30,3,0,0.0,289.73,12,0,0.0,316.47,41,0,0.01,298.16,23,0,0.01,343.23
August,5,20:00,67,1,0.02,330.56,275,3,0.01,333.64,499,4,0.01,345.98,264,5,0.02,326.02
August,5,20:30,59,2,0.03,321.39,240,3,0.01,325.03,440,2,0.0,346.86,231,2,0.01,314.52
August,5,21:00,45,1,0.02,315.24,196,1,0.01,324.77,362,0,0.0,341.31,189,2,0.01,320.43
August,5,21:30,36,0,0.0,310.28,163,1,0.0,326.16,300,0,0.0,339.4,163,1,0.01,335.59
August,5,22:00,27,0,0.0,292.11,131,1,0.01,328.3,248,1,0.01,336.21,144,1,0.0,335.43
August,5,22:30,20,3,0.16,297.85,105,1,0.01,311.17,199,1,0.0,334.4,119,1,0.01,325.86
August,5,23:00,14,1,0.05,289.73,81,0,0.0,310.54,154,0,0.0,327.55,93,0,0.0,334.24
August,5,23:30,10,0,0.0,289.73,61,0,0.01,300.15,118,0,0.0,327.55,74,0,0.01,326.6
August,5,2:00,2,0,0.0,289.73,8,0,0.0,316.47,32,0,0.0,299.72,17,0,0.03,315.52
August,5,2:30,2,0,0.0,289.73,5,0,0.0,316.47,25,0,0.0,269.85,12,0,0.0,307.34
August,5,3:00,0,0,0.0,0.0,2,0,0.0,316.47,14,0,0.02,320.13,5,0,0.0,307.34
August,5,3:30,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,320.13,0,0,0.0,0.0
August,5,4:00,0,0,0.0,0.0,0,0,0.0,0.0,10,0,0.01,320.13,2,0,0.0,307.34
August,5,4:30,0,0,0.0,0.0,2,0,0.0,316.47,12,0,0.0,320.13,3,0,0.0,307.34
August,5,5:00,0,0,0.0,0.0,3,0,0.0,316.47,15,0,0.0,299.36,4,0,0.0,307.34
August,5,5:30,1,0,0.0,289.73,4,0,0.0,316.47,18,0,0.01,320.08,6,0,0.0,307.34
August,5,6:00,2,0,0.0,289.73,7,0,0.0,316.47,30,0,0.01,250.5,14,0,0.0,307.34
August,5,6:30,9,1,0.09,289.73,24,5,0.22,311.04,71,1,0.01,250.05,35,0,0.01,249.45
August,5,7:00,15,0,0.02,263.7,35,0,0.01,268.75,100,0,0.0,268.39,49,0,0.0,282.01
August,5,7:30,27,0,0.01,316.93,59,1,0.01,291.66,159,1,0.0,270.93,81,0,0.0,281.3
August,5,8:00,55,0,0.0,274.68,99,1,0.01,279.3,267,0,0.0,296.35,132,1,0.0,283.93
August,5,8:30,85,1,0.01,298.42,156,1,0.01,305.32,392,0,0.0,305.68,199,0,0.0,292.24
August,5,9:00,126,1,0.01,319.73,230,0,0.0,300.87,571,1,0.0,315.21,290,0,0.0,294.67
August,5,9:30,166,1,0.01,319.73,287,1,0.01,321.39,713,4,0.01,323.35,363,2,0.01,301.64
August,6,0:00,5,0,0.0,328.12,41,0,0.0,302.12,82,0,0.0,336.61,47,0,0.0,324.04
August,6,0:30,4,0,0.0,328.12,27,0,0.0,292.63,59,0,0.0,329.61,33,0,0.0,356.45
August,6,10:00,165,1,0.0,309.13,312,2,0.01,318.84,816,2,0.0,322.63,397,5,0.01,305.65
