Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,2,23:00,9,1,0.07,316.72,65,1,0.02,320.38,104,0,0.0,332.05,65,0,0.0,315.18
August,2,23:30,7,0,0.0,316.72,52,0,0.01,332.13,89,0,0.0,332.76,52,0,0.01,296.14
August,2,2:00,2,0,0.0,316.72,7,0,0.0,351.69,23,0,0.02,332.58,13,0,0.01,336.76
August,2,2:30,2,0,0.0,316.72,4,0,0.0,351.69,17,0,0.0,365.91,7,0,0.0,336.76
August,2,3:00,1,0,0.0,316.72,4,0,0.0,351.69,14,0,0.02,346.33,3,0,0.0,336.76
August,2,3:30,1,0,0.0,316.72,4,0,0.0,351.69,14,0,0.0,346.33,1,0,0.0,336.76
August,2,4:00,1,0,0.0,316.72,3,0,0.0,351.69,12,0,0.0,346.33,0,0,0.0,0.0
August,2,4:30,1,0,0.0,316.72,2,0,0.0,351.69,12,0,0.01,346.33,0,0,0.0,0.0
August,2,5:00,1,0,0.0,316.72,3,0,0.0,351.69,13,0,0.0,346.33,1,0,0.0,336.76
August,2,5:30,1,0,0.0,316.72,4,0,0.0,351.69,16,0,0.0,328.47,2,0,0.0,336.76
August,2,6:00,2,0,0.0,316.72,5,0,0.0,351.69,24,0,0.0,292.45,9,0,0.0,336.76
August,2,6:30,4,0,0.11,316.72,9,2,0.24,351.69,41,0,0.01,286.5,16,1,0.04,308.53
August,2,7:00,8,0,0.05,316.72,15,0,0.01,312.18,72,0,0.0,281.35,30,0,0.01,266.98
August,2,7:30,15,1,0.06,307.21,25,0,0.0,347.27,117,1,0.01,278.34,49,1,0.02,298.86
August,2,8:00,35,0,0.01,255.49,45,0,0.01,324.63,194,1,0.0,291.0,81,0,0.0,293.2
August,2,8:30,57,0,0.0,286.84,69,1,0.02,340.86,278,1,0.0,317.27,119,1,0.01,286.4
August,2,9:00,78,0,0.0,284.92,142,1,0.01,314.86,380,2,0.0,312.4,172,1,0.01,296.48
August,2,9:30,96,1,0.01,279.99,193,2,0.01,340.29,464,8,0.02,334.73,214,3,0.01,288.65
August,3,0:00,4,0,0.05,331.61,37,1,0.03,320.81,59,0,0.01,311.59,39,0,0.0,305.24
August,3,0:30,3,0,0.11,331.61,28,1,0.03,279.31,45,0,0.0,359.71,28,0,0.0,321.87
August,3,10:00,27,0,0.0,319.56,123,0,0.0,329.15,305,1,0.0,318.69,139,2,0.01,321.26
August,3,10:30,36,0,0.0,308.02,142,1,0.01,354.49,355,1,0.0,325.34,170,8,0.05,340.12
August,3,11:00,35,0,0.0,306.26,156,0,0.0,343.36,387,1,0.0,335.69,189,3,0.01,324.39
August,3,11:30,42,0,0.0,329.11,184,2,0.01,336.77,426,2,0.0,343.68,202,2,0.01,334.03
August,3,12:00,57,0,0.0,310.27,205,1,0.0,330.91,458,0,0.0,340.32,216,1,0.01,323.44
August,3,12:30,69,1,0.01,317.99,232,4,0.02,344.86,464,2,0.0,340.41,218,1,0.01,321.03
August,3,13:00,86,2,0.03,325.95,258,2,0.01,332.06,481,3,0.01,355.0,225,3,0.02,329.92
August,3,13:30,92,1,0.01,313.15,273,3,0.01,339.25,481,7,0.01,348.96,235,2,0.01,329.94
August,3,14:00,96,1,0.01,329.71,296,2,0.01,349.87,482,3,0.01,360.07,234,1,0.0,328.38
August,3,14:30,95,2,0.02,335.65,291,1,0.0,345.73,478,1,0.0,350.3,241,3,0.01,332.57
August,3,15:00,91,1,0.02,333.93,303,0,0.0,346.08,474,0,0.0,360.09,236,0,0.0,340.07
August,3,15:30,93,2,0.02,326.41,312,1,0.0,344.45,463,1,0.0,354.61,237,3,0.01,327.57
August,3,16:00,92,0,0.0,333.17,306,1,0.0,336.73,459,1,0.0,350.02,221,1,0.01,343.55
August,3,16:30,83,0,0.0,297.32,289,0,0.0,333.42,448,2,0.0,355.43,219,2,0.01,337.06
August,3,17:00,74,0,0.0,323.6,281,2,0.01,352.37,422,1,0.0,356.87,211,1,0.0,344.58
August,3,17:30,70,0,0.01,298.0,261,2,0.01,349.57,394,0,0.0,345.03,202,1,0.0,335.37
August,3,18:00,51,0,0.0,326.16,245,1,0.0,340.91,355,0,0.0,356.67,189,1,0.01,333.79
August,3,18:30,44,0,0.0,320.59,220,2,0.01,348.48,330,1,0.0,355.39,178,1,0.0,333.94
August,3,19:00,36,0,0.0,313.8,197,1,0.01,325.6,297,0,0.0,350.99,160,0,0.0,327.94
August,3,19:30,32,0,0.0,303.02,176,1,0.0,352.49,271,1,0.0,356.89,157,0,0.0,352.57
August,3,1:00,2,0,0.05,331.61,14,0,0.0,348.61,34,1,0.02,318.81,21,0,0.0,345.42
August,3,1:30,2,0,0.0,331.61,9,0,0.0,348.61,27,0,0.0,285.01,18,0,0.0,374.31
August,3,20:00,28,0,0.0,330.2,152,0,0.0,341.71,245,0,0.0,353.88,142,1,0.01,349.15
August,3,20:30,24,0,0.01,323.97,139,0,0.0,338.51,221,0,0.0,351.16,126,0,0.0,325.34
August,3,21:00,21,0,0.02,302.68,123,0,0.0,335.94,194,0,0.0,343.18,106,1,0.01,336.25
August,3,21:30,17,0,0.0,372.72,107,1,0.01,351.26,167,0,0.0,334.28,91,0,0.0,341.33
August,3,22:00,15,0,0.0,323.58,88,0,0.0,365.55,145,0,0.0,351.29,80,1,0.01,350.02
August,3,22:30,13,1,0.11,331.61,70,0,0.0,331.42,125,1,0.01,339.37,69,0,0.01,336.87
August,3,23:00,9,0,0.04,331.61,59,0,0.0,283.89,101,0,0.0,343.11,57,0,0.0,343.73
August,3,23:30,7,0,0.02,331.61,48,0,0.0,292.16,84,0,0.0,329.84,50,1,0.01,365.4
August,3,2:00,1,0,0.0,331.61,6,0,0.0,348.61,22,0,0.01,346.86,13,0,0.0,329.76
August,3,2:30,1,0,0.0,331.61,4,0,0.0,348.61,16,0,0.0,355.57,9,0,0.0,329.76
August,3,3:00,1,0,0.0,331.61,4,0,0.0,348.61,14,0,0.03,342.93,3,0,0.03,329.76
August,3,3:30,1,0,0.0,331.61,3,0,0.0,348.61,10,0,0.0,342.93,1,0,0.0,329.76
August,3,4:00,1,0,0.0,331.61,2,0,0.0,348.61,10,0,0.0,342.93,0,0,0.0,0.0
August,3,4:30,1,0,0.0,331.61,2,0,0.0,348.61,8,0,0.0,342.93,0,0,0.0,0.0
August,3,5:00,1,0,0.0,331.61,2,0,0.0,348.61,11,0,0.0,342.93,1,0,0.0,329.76
August,3,5:30,2,0,0.0,331.61,3,0,0.1,348.61,12,0,0.0,342.93,2,0,0.0,329.76
August,3,6:00,2,0,0.0,331.61,3,0,0.0,348.61,18,0,0.0,283.66,6,0,0.0,329.76
August,3,6:30,2,0,0.0,331.61,5,0,0.0,348.61,28,0,0.02,278.73,11,0,0.01,329.76
August,3,7:00,5,0,0.0,331.61,9,0,0.0,348.61,43,0,0.0,279.69,19,0,0.0,323.09
August,3,7:30,7,0,0.0,331.61,13,0,0.0,348.61,69,0,0.0,278.92,32,0,0.01,325.72
August,3,8:00,11,0,0.01,331.61,24,0,0.0,294.33,108,0,0.0,304.56,51,0,0.01,304.4
August,3,8:30,15,0,0.0,299.14,38,0,0.0,336.34,150,0,0.0,315.12,70,0,0.0,333.73
August,3,9:00,20,0,0.0,253.87,76,0,0.0,331.66,198,0,0.0,321.67,99,1,0.01,323.17
August,3,9:30,25,0,0.0,333.64,100,0,0.0,338.64,251,0,0.0,319.68,119,0,0.0,301.89
August,4,0:00,5,0,0.0,307.45,30,0,0.02,331.74,66,0,0.01,325.75,39,0,0.0,298.8
August,4,0:30,3,0,0.0,307.45,20,0,0.0,305.06,48,0,0.0,313.45,26,0,0.0,323.11
August,4,10:00,211,1,0.0,311.38,373,2,0.01,317.85,927,8,0.01,336.98,435,5,0.01,309.12
August,4,10:30,234,1,0.0,299.94,420,9,0.02,327.54,1032,16,0.02,347.19,491,12,0.02,313.04
August,4,11:00,246,0,0.0,311.64,465,4,0.01,329.23,1118,6,0.01,356.68,529,5,0.01,317.75
August,4,11:30,254,0,0.0,322.78,496,7,0.01,331.15,1150,13,0.01,360.44,551,7,0.01,318.23
August,4,12:00,254,1,0.0,306.71,536,3,0.01,326.95,1184,13,0.01,359.0,587,10,0.02,321.9
August,4,12:30,260,1,0.0,303.91,555,8,0.01,334.95,1189,16,0.01,361.03,593,12,0.02,321.12
August,4,13:00,262,1,0.0,299.95,575,4,0.01,334.66,1181,8,0.01,364.57,595,7,0.01,322.6
August,4,13:30,260,1,0.0,316.74,586,10,0.02,327.88,1178,13,0.01,368.97,600,5,0.01,319.16
August,4,14:00,264,1,0.0,315.46,609,5,0.01,326.57,1199,10,0.01,372.27,620,5,0.01,315.06
August,4,14:30,274,3,0.01,317.06,613,5,0.01,329.35,1206,26,0.02,369.46,632,10,0.02,324.76
August,4,15:00,269,1,0.0,311.32,614,3,0.0,331.75,1217,10,0.01,369.15,632,4,0.01,324.83
August,4,15:30,278,2,0.01,319.13,615,2,0.0,333.85,1201,4,0.0,373.06,626,6,0.01,327.51
August,4,16:00,266,0,0.0,326.42,616,2,0.0,332.26,1201,3,0.0,369.39,632,2,0.0,331.89
August,4,16:30,256,0,0.0,315.75,602,4,0.01,342.85,1159,3,0.0,370.91,611,5,0.01,335.25
August,4,17:00,231,1,0.0,319.13,577,3,0.0,338.32,1102,4,0.0,366.7,585,2,0.0,337.36
August,4,17:30,213,1,0.0,310.74,543,2,0.0,340.82,1016,4,0.0,371.03,541,5,0.01,329.56
August,4,18:00,178,0,0.0,301.49,492,2,0.0,341.33,941,9,0.01,367.06,497,2,0.0,332.15
August,4,18:30,155,1,0.01,325.47,456,4,0.01,331.43,836,4,0.0,369.97,441,1,0.0,333.14
August,4,19:00,109,0,0.0,321.54,410,4,0.01,343.35,738,5,0.01,373.93,402,2,0.01,318.15
August,4,19:30,85,1,0.01,325.02,378,3,0.01,328.49,662,6,0.01,370.59,365,8,0.02,332.58
August,4,1:00,2,0,0.0,307.45,11,0,0.0,321.84,34,0,0.01,318.51,18,0,0.0,329.93
August,4,1:30,1,0,0.0,307.45,7,0,0.0,321.84,25,0,0.01,335.6,14,0,0.0,311.48
August,4,20:00,63,1,0.01,315.09,336,4,0.01,325.4,577,6,0.01,373.14,319,6,0.02,319.26
August,4,20:30,48,1,0.02,319.63,276,2,0.01,316.12,486,1,0.0,360.73,274,2,0.01,321.09
August,4,21:00,39,1,0.03,319.92,227,2,0.01,319.55,405,1,0.0,365.2,229,3,0.01,325.82
August,4,21:30,30,1,0.03,312.32,183,0,0.0,324.51,343,0,0.0,354.62,186,1,0.0,335.96
August,4,22:00,23,0,0.0,315.69,144,0,0.0,308.41,269,1,0.0,346.81,154,1,0.01,323.54
August,4,22:30,17,3,0.16,317.77,113,0,0.0,300.61,212,0,0.0,338.08,127,0,0.0,322.25
August,4,23:00,14,0,0.02,307.45,83,0,0.0,286.06,163,0,0.0,331.22,100,1,0.01,333.31
August,4,23:30,9,0,0.0,307.45,60,0,0.0,285.27,120,0,0.0,350.25,72,0,0.0,315.32
August,4,2:00,2,0,0.0,307.45,6,0,0.0,321.84,17,0,0.02,301.09,10,0,0.02,311.48
August,4,2:30,1,0,0.0,307.45,5,0,0.0,321.84,15,1,0.05,353.13,9,0,0.02,311.48
August,4,3:00,1,0,0.0,307.45,3,0,0.0,321.84,12,0,0.03,340.48,6,0,0.05,311.48
August,4,3:30,1,0,0.0,307.45,2,0,0.0,321.84,10,0,0.0,340.48,5,0,0.04,311.48
August,4,4:00,1,0,0.0,307.45,2,0,0.0,321.84,10,0,0.0,340.48,5,0,0.03,311.48
August,4,4:30,1,0,0.0,307.45,2,0,0.0,321.84,10,0,0.0,340.48,5,0,0.05,311.48
August,4,5:00,1,0,0.0,307.45,2,0,0.0,321.84,12,0,0.0,340.48,5,0,0.01,311.48
August,4,5:30,2,0,0.0,307.45,4,0,0.0,321.84,17,0,0.01,272.96,6,0,0.0,311.48
August,4,6:00,2,0,0.0,307.45,5,0,0.0,321.84,29,0,0.0,268.13,13,0,0.0,311.48
August,4,6:30,4,1,0.13,307.45,10,2,0.22,321.84,49,0,0.01,289.85,23,0,0.01,244.55
August,4,7:00,9,0,0.0,307.45,27,0,0.0,266.54,89,0,0.0,258.14,39,0,0.0,273.29
August,4,7:30,19,0,0.01,312.04,49,1,0.02,270.97,152,0,0.0,259.65,66,0,0.01,262.17
August,4,8:00,49,0,0.01,273.33,94,0,0.0,268.52,279,0,0.0,296.49,125,0,0.0,261.82
August,4,8:30,87,1,0.01,296.51,150,2,0.01,286.72,431,1,0.0,305.8,194,2,0.01,280.81
August,4,9:00,132,1,0.0,289.21,228,0,0.0,294.04,607,2,0.0,319.46,292,1,0.0,287.19
August,4,9:30,177,1,0.01,309.37,294,1,0.0,308.99,779,8,0.01,332.85,363,7,0.02,300.85
August,5,0:00,6,0,0.0,289.73,41,0,0.0,298.89,82,0,0.0,324.11,50,0,0.01,305.81
August,5,0:30,5,0,0.0,289.73,28,0,0.0,305.26,60,0,0.0,333.6,36,0,0.0,328.25
August,5,10:00,197,1,0.0,288.72,336,1,0.0,309.92,839,4,0.0,320.79,404,2,0.01,298.1
August,5,10:30,218,0,0.0,287.44,378,5,0.01,323.93,935,10,0.01,330.73,445,8,0.02,298.46
August,5,11:00,233,1,0.0,290.94,421,2,0.0,328.53,1002,4,0.0,334.1,479,6,0.01,316.02
August,5,11:30,247,1,0.0,293.55,451,3,0.01,329.24,1046,5,0.0,337.61,516,5,0.01,309.94
August,5,12:00,252,1,0.0,294.37,474,1,0.0,338.25,1054,8,0.01,337.4,529,3,0.01,310.4
August,5,12:30,250,1,0.01,285.58,492,3,0.01,339.16,1057,18,0.02,341.37,538,8,0.02,314.49
August,5,13:00,252,0,0.0,289.63,513,3,0.01,338.85,1059,3,0.0,341.06,541,7,0.01,311.19
August,5,13:30,249,0,0.0,299.51,523,4,0.01,336.72,1058,9,0.01,343.72,530,5,0.01,318.26
August,5,14:00,262,0,0.0,291.31,553,3,0.0,330.57,1082,4,0.0,344.18,563,7,0.01,316.51
August,5,14:30,261,1,0.0,293.01,564,2,0.0,340.37,1083,7,0.01,348.26,551,6,0.01,318.58
August,5,15:00,259,0,0.0,295.02,566,1,0.0,331.03,1072,2,0.0,347.81,556,4,0.01,316.94
August,5,15:30,258,1,0.0,294.14,548,1,0.0,336.82,1062,2,0.0,348.82,561,6,0.01,313.49
August,5,16:00,265,1,0.0,303.08,543,1,0.0,343.99,1037,2,0.0,349.06,569,2,0.0,317.28
August,5,16:30,248,0,0.0,304.37,525,1,0.0,342.0,1022,2,0.0,346.67,550,2,0.0,320.14
August,5,17:00,223,0,0.0,295.12,501,2,0.0,345.61,970,3,0.0,350.43,505,1,0.0,320.53
August,5,17:30,192,0,0.0,290.92,479,2,0.0,346.81,911,3,0.0,345.95,479,1,0.0,319.61
August,5,18:00,172,0,0.0,297.66,450,2,0.0,339.95,842,5,0.01,345.29,443,2,0.01,321.52
August,5,18:30,147,1,0.01,293.91,410,1,0.0,335.59,736,5,0.01,343.61,393,1,0.0,322.88
August,5,19:00,103,0,0.0,308.19,366,2,0.01,334.51,665,4,0.01,345.83,356,2,0.01,314.11
August,5,19:30,76,0,0.0,291.61,329,1,0.0,336.02,581,3,0.01,339.22,323,5,0.01,323.61
August,5,1:00,3,0,0.0,289.73,15,0,0.0,322.06,43,0,0.0,336.36,28,0,0.0,353.12
August,5,1:30,2,0,0.0,289.73,8,0,0.0,316.47,31,0,0.01,293.46,19,0,0.01,335.22
August,5,20:00,58,1,0.02,309.77,285,4,0.01,328.56,498,4,0.01,344.49,283,6,0.02,320.02
August,5,20:30,52,1,0.03,291.48,247,3,0.01,320.75,438,2,0.0,343.41,247,2,0.01,306.89
August,5,21:00,38,1,0.02,296.79,202,1,0.01,322.08,368,0,0.0,337.27,201,2,0.01,314.23
August,5,21:30,29,0,0.0,283.35,167,1,0.0,322.38,303,0,0.0,337.84,175,1,0.01,327.78
August,5,22:00,22,0,0.0,269.32,135,1,0.01,327.72,252,1,0.01,333.52,140,1,0.0,330.95
August,5,22:30,15,2,0.16,262.92,106,1,0.01,307.26,198,1,0.0,331.47,114,1,0.01,318.26
August,5,23:00,12,1,0.05,289.73,80,0,0.0,306.42,150,0,0.0,325.04,87,0,0.0,324.38
August,5,23:30,8,0,0.0,289.73,58,0,0.01,291.9,112,0,0.0,321.13,69,0,0.01,318.51
August,5,2:00,2,0,0.0,289.73,5,0,0.0,316.47,23,0,0.0,289.77,13,0,0.03,307.34
August,5,2:30,1,0,0.0,289.73,4,0,0.0,316.47,20,0,0.0,254.25,10,0,0.0,307.34
August,5,3:00,1,0,0.0,289.73,3,0,0.0,316.47,14,0,0.02,320.13,3,0,0.0,307.34
August,5,3:30,1,0,0.0,289.73,3,0,0.0,316.47,13,0,0.0,320.13,1,0,0.0,307.34
August,5,4:00,1,0,0.0,289.73,2,0,0.0,316.47,11,0,0.01,320.13,0,0,0.0,0.0
August,5,4:30,1,0,0.0,289.73,2,0,0.0,316.47,12,0,0.0,320.13,0,0,0.0,0.0
August,5,5:00,1,0,0.0,289.73,2,0,0.0,316.47,14,0,0.0,320.13,1,0,0.0,307.34
August,5,5:30,2,0,0.0,289.73,4,0,0.0,316.47,18,0,0.01,315.11,3,0,0.0,307.34
August,5,6:00,3,0,0.0,289.73,6,0,0.0,316.47,32,0,0.01,241.66,13,0,0.0,307.34
August,5,6:30,5,0,0.09,289.73,12,3,0.22,316.47,54,1,0.01,237.79,24,0,0.01,239.84
August,5,7:00,11,0,0.02,289.73,31,0,0.01,259.4,97,0,0.0,259.12,45,0,0.0,270.92
August,5,7:30,21,0,0.01,291.25,50,1,0.01,286.99,158,1,0.0,261.41,76,0,0.0,268.53
August,5,8:00,52,0,0.0,246.54,97,1,0.01,267.81,275,0,0.0,288.35,128,1,0.0,272.92
August,5,8:30,87,1,0.01,270.83,152,1,0.01,299.69,402,0,0.0,300.61,190,0,0.0,282.18
August,5,9:00,128,1,0.01,291.14,216,0,0.0,296.48,571,1,0.0,309.08,270,0,0.0,285.37
August,5,9:30,168,1,0.01,294.15,278,1,0.01,316.41,717,4,0.01,317.84,338,2,0.01,292.13
August,6,0:00,5,0,0.0,328.12,39,0,0.0,330.72,79,0,0.0,360.45,46,0,0.0,335.09
August,6,0:30,3,0,0.0,328.12,27,0,0.0,316.29,58,0,0.0,350.34,33,0,0.0,374.7
August,6,10:00,168,1,0.0,322.82,312,2,0.01,344.3,818,2,0.0,341.35,387,5,0.01,316.81
