Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,2,8:30,54,0,0.0,282.86,53,1,0.02,308.18,286,1,0.0,299.54,116,1,0.01,278.64
August,2,9:00,75,0,0.0,281.18,109,1,0.01,287.36,391,2,0.0,295.48,167,1,0.01,287.26
August,2,9:30,92,1,0.01,276.87,148,2,0.01,307.73,478,9,0.02,314.12,208,3,0.01,280.55
August,3,0:00,4,0,0.05,331.61,33,1,0.03,289.73,62,0,0.01,288.3,41,0,0.0,280.81
August,3,0:30,4,0,0.11,331.61,24,1,0.03,256.76,47,0,0.0,327.52,29,0,0.0,294.31
August,3,10:00,28,0,0.0,291.44,108,0,0.0,296.36,319,1,0.0,294.08,145,2,0.01,293.82
August,3,10:30,37,0,0.0,282.11,124,1,0.01,316.49,371,1,0.0,299.5,176,8,0.05,309.13
August,3,11:00,37,0,0.0,280.69,137,0,0.0,307.65,405,1,0.0,307.93,196,3,0.01,296.36
August,3,11:30,43,0,0.0,299.15,162,2,0.01,302.41,445,2,0.0,314.45,210,2,0.01,304.19
August,3,12:00,59,0,0.0,283.93,180,1,0.0,297.76,479,0,0.0,311.71,224,1,0.01,295.59
August,3,12:30,71,1,0.01,290.17,204,4,0.02,308.84,485,2,0.0,311.79,227,2,0.01,293.63
August,3,13:00,88,2,0.03,296.6,227,2,0.01,298.67,504,3,0.01,323.68,234,4,0.02,300.85
August,3,13:30,95,1,0.01,286.26,240,2,0.01,304.39,503,7,0.01,318.75,244,2,0.01,300.87
August,3,14:00,99,1,0.01,299.64,260,2,0.01,312.82,504,3,0.01,327.81,243,1,0.0,299.6
August,3,14:30,98,2,0.02,304.44,256,1,0.0,309.53,500,1,0.0,319.85,250,3,0.01,303.0
August,3,15:00,94,1,0.02,303.05,266,0,0.0,309.81,496,0,0.0,327.83,245,0,0.0,309.09
August,3,15:30,96,2,0.02,296.97,274,1,0.0,308.52,485,1,0.0,323.36,246,3,0.01,298.94
August,3,16:00,95,0,0.0,302.44,269,1,0.0,302.38,481,1,0.0,319.62,229,1,0.01,311.92
August,3,16:30,86,0,0.0,273.47,254,0,0.0,299.75,469,2,0.0,324.03,228,2,0.01,306.65
August,3,17:00,76,0,0.0,294.7,247,2,0.01,314.81,441,1,0.0,325.2,219,1,0.0,312.75
August,3,17:30,72,0,0.01,274.01,230,1,0.01,312.58,412,0,0.0,315.55,210,1,0.0,305.28
August,3,18:00,53,0,0.0,296.77,215,1,0.0,305.7,372,0,0.0,325.04,196,1,0.01,303.99
August,3,18:30,45,0,0.0,292.27,193,2,0.01,311.72,346,1,0.0,323.99,184,1,0.0,304.12
August,3,19:00,37,0,0.0,286.78,173,1,0.01,293.54,311,0,0.0,320.41,166,0,0.0,299.24
August,3,19:30,33,0,0.0,278.07,155,1,0.0,314.9,283,1,0.0,325.22,163,0,0.0,319.24
August,3,1:00,2,0,0.05,331.61,12,0,0.0,348.61,35,1,0.02,294.18,22,0,0.0,313.43
August,3,1:30,2,0,0.0,331.61,8,0,0.0,348.61,28,0,0.0,266.63,19,0,0.0,336.89
August,3,20:00,29,0,0.0,300.03,134,0,0.0,306.34,256,0,0.0,322.76,148,1,0.01,316.46
August,3,20:30,24,0,0.01,295.0,122,0,0.0,303.8,232,0,0.0,320.55,131,0,0.0,297.13
August,3,21:00,22,1,0.02,277.79,108,0,0.0,301.75,203,0,0.0,314.04,110,1,0.01,305.99
August,3,21:30,17,0,0.0,334.4,94,1,0.01,313.93,174,0,0.0,306.79,95,0,0.0,310.11
August,3,22:00,16,0,0.0,294.69,78,0,0.0,325.28,152,0,0.0,320.66,83,1,0.01,317.17
August,3,22:30,14,1,0.11,331.61,62,0,0.0,298.17,131,1,0.01,310.94,71,0,0.01,306.49
August,3,23:00,9,0,0.04,331.61,52,0,0.0,260.4,105,0,0.0,313.99,59,0,0.0,312.06
August,3,23:30,7,0,0.02,331.61,42,0,0.0,266.97,88,0,0.0,303.16,52,1,0.01,329.66
August,3,2:00,1,0,0.0,331.61,6,0,0.0,348.61,23,0,0.01,317.04,14,0,0.0,329.76
August,3,2:30,1,0,0.0,331.61,4,0,0.0,348.61,16,0,0.0,324.14,9,0,0.0,329.76
August,3,3:00,1,0,0.0,331.61,4,0,0.0,348.61,15,1,0.03,306.57,3,0,0.03,329.76
August,3,3:30,1,0,0.0,331.61,2,0,0.0,348.61,10,0,0.0,342.93,1,0,0.0,329.76
August,3,4:00,1,0,0.0,331.61,2,0,0.0,348.61,10,0,0.0,342.93,1,0,0.0,329.76
August,3,4:30,1,0,0.0,331.61,2,0,0.0,348.61,9,0,0.0,342.93,0,0,0.0,0.0
August,3,5:00,1,0,0.0,331.61,2,0,0.0,348.61,11,0,0.0,342.93,1,0,0.0,329.76
August,3,5:30,2,0,0.0,331.61,2,0,0.1,348.61,12,0,0.0,342.93,2,0,0.0,329.76
August,3,6:00,2,0,0.0,331.61,3,0,0.0,348.61,19,0,0.0,265.52,6,0,0.0,329.76
August,3,6:30,2,0,0.0,331.61,4,0,0.0,348.61,29,0,0.02,261.5,11,0,0.01,329.76
August,3,7:00,5,0,0.0,331.61,8,0,0.0,348.61,45,0,0.0,262.29,20,0,0.0,295.3
August,3,7:30,7,0,0.0,331.61,12,0,0.0,348.61,73,0,0.0,261.66,33,0,0.01,297.44
August,3,8:00,12,0,0.01,331.61,21,0,0.0,268.7,113,0,0.0,282.56,53,0,0.01,280.12
August,3,8:30,15,0,0.0,274.94,33,0,0.0,302.07,157,0,0.0,291.17,72,0,0.0,303.94
August,3,9:00,20,0,0.0,238.34,67,0,0.0,298.35,207,0,0.0,296.51,103,1,0.01,295.37
August,3,9:30,25,0,0.0,302.82,87,0,0.0,303.9,263,0,0.0,294.88,123,0,0.0,278.09
August,4,0:00,6,0,0.0,307.45,29,0,0.02,341.0,68,0,0.01,317.6,40,0,0.0,302.73
August,4,0:30,3,0,0.0,307.45,19,0,0.0,316.17,49,0,0.0,306.89,27,0,0.0,324.83
August,4,10:00,233,1,0.0,320.45,360,2,0.01,328.07,960,8,0.01,327.38,446,5,0.01,312.11
August,4,10:30,259,1,0.0,309.81,406,9,0.02,337.1,1069,17,0.02,336.26,503,12,0.02,315.67
August,4,11:00,271,0,0.0,320.69,450,3,0.01,338.66,1157,6,0.01,344.52,541,5,0.01,319.95
August,4,11:30,280,0,0.0,331.05,480,7,0.01,340.45,1191,13,0.01,347.79,565,7,0.01,320.39
August,4,12:00,280,1,0.0,316.1,518,3,0.01,336.55,1226,14,0.01,346.54,601,10,0.02,323.72
August,4,12:30,287,1,0.0,313.5,537,7,0.01,343.99,1231,17,0.01,348.31,608,13,0.02,323.01
August,4,13:00,289,1,0.0,309.82,556,4,0.01,343.72,1223,8,0.01,351.39,610,7,0.01,324.36
August,4,13:30,287,1,0.0,325.44,567,10,0.02,337.41,1220,14,0.01,355.22,614,6,0.01,321.23
August,4,14:00,291,1,0.0,324.25,589,4,0.01,336.19,1242,11,0.01,358.09,635,5,0.01,317.51
August,4,14:30,303,3,0.01,325.74,592,4,0.01,338.78,1249,27,0.02,355.64,647,10,0.02,326.33
August,4,15:00,297,1,0.0,320.39,594,3,0.0,341.01,1260,10,0.01,355.38,647,4,0.01,326.39
August,4,15:30,307,2,0.01,327.66,594,2,0.0,342.97,1244,5,0.0,358.78,641,6,0.01,328.82
August,4,16:00,294,0,0.0,334.44,595,2,0.0,341.49,1244,3,0.0,355.59,647,2,0.0,332.81
August,4,16:30,283,0,0.0,324.51,582,4,0.01,351.34,1201,3,0.0,356.91,626,5,0.01,335.86
August,4,17:00,255,1,0.0,327.66,558,2,0.0,347.13,1141,4,0.0,353.24,599,3,0.0,337.78
August,4,17:30,235,1,0.0,319.85,525,2,0.0,349.45,1052,5,0.0,357.01,554,5,0.01,330.68
August,4,18:00,196,0,0.0,311.24,475,2,0.0,349.93,975,10,0.01,353.56,509,2,0.0,333.04
August,4,18:30,171,1,0.01,333.56,440,4,0.01,340.72,865,4,0.0,356.09,451,1,0.0,333.94
August,4,19:00,120,0,0.0,329.9,396,4,0.01,351.81,764,5,0.01,359.54,412,2,0.01,320.32
August,4,19:30,94,1,0.01,333.14,365,3,0.01,337.98,686,7,0.01,356.63,374,8,0.02,333.43
August,4,1:00,2,0,0.0,307.45,11,0,0.0,321.84,35,0,0.01,311.3,18,0,0.0,331.02
August,4,1:30,1,0,0.0,307.45,6,0,0.0,321.84,25,0,0.01,326.17,15,0,0.0,348.61
August,4,20:00,69,1,0.01,323.9,325,4,0.01,335.1,598,6,0.01,358.85,327,6,0.02,321.32
August,4,20:30,53,1,0.02,328.13,266,2,0.01,326.46,504,1,0.0,348.04,280,2,0.01,322.98
August,4,21:00,43,1,0.03,328.39,219,2,0.01,329.66,419,1,0.0,351.94,235,3,0.01,327.28
August,4,21:30,33,1,0.03,321.33,177,0,0.0,334.27,355,0,0.0,342.73,191,1,0.0,336.5
August,4,22:00,25,0,0.0,324.45,139,0,0.0,319.28,279,1,0.0,335.93,157,1,0.01,325.21
August,4,22:30,18,3,0.16,326.39,109,0,0.0,312.02,220,0,0.0,328.33,131,0,0.0,324.05
August,4,23:00,16,0,0.02,304.81,80,0,0.0,298.48,168,0,0.0,322.36,103,1,0.01,334.1
August,4,23:30,10,0,0.0,307.45,58,0,0.0,297.75,124,0,0.0,338.92,74,0,0.0,317.75
August,4,2:00,2,0,0.0,307.45,5,0,0.0,321.84,18,0,0.02,296.13,10,0,0.02,311.48
August,4,2:30,1,0,0.0,307.45,4,0,0.0,321.84,15,1,0.05,341.43,9,0,0.02,311.48
August,4,3:00,1,0,0.0,307.45,3,0,0.0,321.84,13,0,0.03,340.48,6,0,0.05,311.48
August,4,3:30,1,0,0.0,307.45,2,0,0.0,321.84,10,0,0.0,340.48,5,0,0.04,311.48
August,4,4:00,1,0,0.0,307.45,2,0,0.0,321.84,11,0,0.0,340.48,5,0,0.03,311.48
August,4,4:30,1,0,0.0,307.45,2,0,0.0,321.84,10,0,0.0,340.48,5,0,0.05,311.48
August,4,5:00,1,0,0.0,307.45,2,0,0.0,321.84,13,0,0.0,340.48,5,0,0.01,311.48
August,4,5:30,2,0,0.0,307.45,4,0,0.0,321.84,17,0,0.01,271.64,6,0,0.0,311.48
August,4,6:00,3,0,0.0,307.45,5,0,0.0,321.84,30,0,0.0,267.44,14,0,0.0,311.48
August,4,6:30,4,1,0.13,307.45,10,2,0.22,321.84,51,0,0.01,286.35,23,0,0.01,253.42
August,4,7:00,10,0,0.0,307.45,26,0,0.0,280.31,93,0,0.0,258.75,40,0,0.0,279.54
August,4,7:30,21,0,0.01,321.06,47,1,0.02,284.43,158,0,0.0,260.06,68,0,0.01,269.43
August,4,8:00,55,0,0.01,285.05,91,0,0.0,282.15,288,0,0.0,292.13,128,0,0.0,269.12
August,4,8:30,96,1,0.01,306.61,145,2,0.01,299.09,446,1,0.0,300.23,199,2,0.01,286.38
August,4,9:00,146,1,0.0,299.82,221,0,0.0,305.91,628,2,0.0,312.12,299,1,0.0,292.17
August,4,9:30,195,1,0.01,318.58,285,1,0.0,319.82,807,8,0.01,323.78,371,7,0.02,304.59
August,5,0:00,5,0,0.0,289.73,39,0,0.0,304.83,84,0,0.0,328.07,47,0,0.01,313.71
August,5,0:30,4,0,0.0,289.73,27,0,0.0,310.65,61,0,0.0,336.74,34,0,0.0,334.47
August,5,10:00,183,1,0.0,315.16,324,1,0.0,314.91,857,4,0.0,325.04,378,2,0.01,306.57
August,5,10:30,203,0,0.0,313.9,364,5,0.01,327.72,955,10,0.01,334.12,416,7,0.02,306.9
August,5,11:00,217,1,0.0,317.36,405,1,0.0,331.92,1023,4,0.0,337.2,448,5,0.01,323.16
August,5,11:30,229,1,0.0,319.95,434,3,0.01,332.57,1068,5,0.0,340.4,482,5,0.01,317.52
August,5,12:00,234,1,0.0,320.76,456,1,0.0,340.8,1076,8,0.01,340.21,495,3,0.01,317.95
August,5,12:30,232,1,0.01,312.05,474,3,0.01,341.63,1079,19,0.02,343.84,503,8,0.02,321.74
August,5,13:00,234,0,0.0,316.06,494,2,0.01,341.35,1082,3,0.0,343.56,505,6,0.01,318.68
August,5,13:30,231,0,0.0,325.85,503,4,0.01,339.4,1080,9,0.01,345.99,495,4,0.01,325.22
August,5,14:00,243,0,0.0,317.73,532,3,0.0,333.79,1105,4,0.0,346.4,526,7,0.01,323.6
August,5,14:30,243,1,0.0,319.42,543,2,0.0,342.74,1107,7,0.01,350.13,515,6,0.01,325.52
August,5,15:00,241,0,0.0,321.41,545,1,0.0,334.21,1095,2,0.0,349.72,520,3,0.01,324.01
August,5,15:30,240,1,0.0,320.54,528,1,0.0,339.49,1085,3,0.0,350.65,524,5,0.01,320.81
August,5,16:00,246,1,0.0,329.4,522,1,0.0,346.05,1059,2,0.0,350.86,532,2,0.0,324.32
August,5,16:30,231,0,0.0,330.67,505,1,0.0,344.23,1043,2,0.0,348.68,513,2,0.0,326.96
August,5,17:00,208,0,0.0,321.51,482,2,0.0,347.53,991,3,0.0,352.12,472,1,0.0,327.32
August,5,17:30,178,0,0.0,317.35,461,2,0.0,348.62,931,3,0.0,348.02,448,1,0.0,326.48
August,5,18:00,160,0,0.0,324.02,433,2,0.0,342.35,860,6,0.01,347.42,414,2,0.01,328.24
August,5,18:30,136,1,0.01,320.3,395,1,0.0,338.37,752,5,0.01,345.89,367,1,0.0,329.5
August,5,19:00,95,0,0.0,334.46,352,2,0.01,337.38,679,4,0.01,347.91,333,2,0.01,321.38
August,5,19:30,71,0,0.0,318.02,317,1,0.0,338.76,594,3,0.01,341.88,301,4,0.01,330.18
August,5,1:00,3,0,0.0,289.73,14,0,0.0,316.47,43,0,0.0,339.27,26,0,0.0,357.48
August,5,1:30,2,0,0.0,289.73,8,0,0.0,316.47,31,0,0.01,300.08,18,0,0.01,340.92
August,5,20:00,54,1,0.02,336.03,275,3,0.01,331.95,508,4,0.01,346.69,265,5,0.02,326.85
August,5,20:30,48,1,0.03,317.9,238,3,0.01,324.8,447,2,0.0,345.7,231,2,0.01,314.7
August,5,21:00,35,1,0.02,323.16,194,1,0.01,326.02,376,0,0.0,340.09,188,2,0.01,321.5
August,5,21:30,27,0,0.0,309.84,160,1,0.0,326.29,310,0,0.0,340.61,163,1,0.01,334.03
August,5,22:00,20,0,0.0,295.93,130,1,0.01,331.18,258,1,0.01,336.67,131,1,0.0,336.96
August,5,22:30,14,2,0.16,289.73,102,1,0.01,312.48,202,1,0.0,334.79,106,1,0.01,325.22
August,5,23:00,11,1,0.05,289.73,77,0,0.0,311.71,154,0,0.0,328.92,82,0,0.0,330.89
August,5,23:30,8,0,0.0,289.73,56,0,0.01,298.44,114,0,0.0,325.35,64,0,0.01,325.46
August,5,2:00,2,0,0.0,289.73,5,0,0.0,316.47,23,0,0.0,296.7,12,0,0.03,307.34
August,5,2:30,1,0,0.0,289.73,4,0,0.0,316.47,20,0,0.0,264.26,9,0,0.0,307.34
August,5,3:00,1,0,0.0,289.73,3,0,0.0,316.47,15,0,0.02,279.83,3,0,0.0,307.34
August,5,3:30,1,0,0.0,289.73,3,0,0.0,316.47,13,0,0.0,320.13,1,0,0.0,307.34
August,5,4:00,1,0,0.0,289.73,2,0,0.0,316.47,11,0,0.01,320.13,0,0,0.0,0.0
August,5,4:30,1,0,0.0,289.73,2,0,0.0,316.47,12,0,0.0,320.13,0,0,0.0,0.0
August,5,5:00,1,0,0.0,289.73,2,0,0.0,316.47,14,0,0.0,320.13,1,0,0.0,307.34
August,5,5:30,2,0,0.0,289.73,3,0,0.0,316.47,19,0,0.01,319.85,3,0,0.0,307.34
August,5,6:00,3,0,0.0,289.73,6,0,0.0,316.47,33,0,0.01,252.75,13,0,0.0,307.34
August,5,6:30,5,0,0.09,289.73,12,3,0.22,316.47,55,1,0.01,249.22,22,0,0.01,252.66
August,5,7:00,10,0,0.02,289.73,29,0,0.01,268.73,99,0,0.0,268.71,42,0,0.0,281.42
August,5,7:30,20,0,0.01,317.67,48,1,0.01,293.95,162,1,0.0,270.8,71,0,0.0,279.21
August,5,8:00,48,0,0.0,273.35,93,1,0.01,276.42,281,1,0.0,295.41,120,0,0.0,283.27
August,5,8:30,81,1,0.01,297.42,146,1,0.01,305.56,411,0,0.0,306.61,178,0,0.0,291.84
August,5,9:00,119,1,0.01,317.56,208,0,0.0,302.62,583,1,0.0,314.35,253,0,0.0,294.79
August,5,9:30,156,1,0.01,320.54,268,1,0.01,320.84,732,4,0.01,322.34,316,2,0.01,301.05
August,6,0:00,5,0,0.0,328.12,40,0,0.0,307.11,80,0,0.0,337.57,46,0,0.0,322.06
August,6,0:30,3,0,0.0,328.12,28,0,0.0,295.26,58,0,0.0,329.08,33,0,0.0,356.22
August,6,10:00,184,1,0.0,310.52,320,2,0.01,318.27,827,2,0.0,321.54,388,5,0.01,306.3
