Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,1,9:00,83,1,0.01,297.38,180,0,0.0,318.34,403,4,0.01,320.61,214,2,0.01,308.3
August,1,9:30,105,1,0.01,304.38,215,2,0.01,323.25,527,5,0.01,319.82,250,2,0.01,309.43
August,1,10:00,132,1,0.01,303.36,252,3,0.01,320.67,640,6,0.01,320.25,314,3,0.01,308.83
August,1,10:30,158,2,0.01,314.36,293,3,0.01,324.07,699,7,0.01,330.93,356,7,0.02,312.46
August,1,11:00,173,2,0.01,321.32,324,3,0.01,330.82,740,7,0.01,334.11,383,4,0.01,320.6
August,1,11:30,192,2,0.01,312.91,352,4,0.01,326.84,760,8,0.01,335.17,405,4,0.01,316.51
August,1,12:00,214,2,0.01,311.58,380,4,0.01,326.55,790,8,0.01,335.85,425,4,0.01,316.46
August,1,12:30,220,2,0.01,311.18,386,4,0.01,325.42,805,8,0.01,336.8,427,9,0.02,316.94
August,1,13:00,227,2,0.01,315.45,393,4,0.01,325.42,801,8,0.01,338.44,437,4,0.01,316.94
August,1,13:30,231,2,0.01,315.45,408,4,0.01,326.11,800,8,0.01,338.69,439,9,0.02,316.88
August,1,14:00,235,2,0.01,320.3,425,4,0.01,325.68,808,8,0.01,340.1,450,4,0.01,317.51
August,1,14:30,231,2,0.01,320.32,434,4,0.01,326.82,808,8,0.01,339.63,457,5,0.01,317.44
August,1,15:00,231,2,0.01,320.32,433,4,0.01,326.83,788,8,0.01,338.51,457,5,0.01,317.44
August,1,15:30,233,2,0.01,322.29,427,4,0.01,327.12,777,8,0.01,338.69,447,4,0.01,318.72
August,1,16:00,224,2,0.01,323.48,425,4,0.01,329.87,759,8,0.01,340.59,444,4,0.01,320.88
August,1,16:30,216,2,0.01,324.35,416,4,0.01,328.95,746,7,0.01,340.31,433,4,0.01,320.67
August,1,17:00,200,2,0.01,321.11,381,4,0.01,328.95,693,7,0.01,340.08,407,4,0.01,319.92
August,1,17:30,175,2,0.01,320.89,354,4,0.01,330.51,646,6,0.01,348.22,377,4,0.01,319.96
August,1,18:00,151,2,0.01,320.0,330,3,0.01,331.0,560,6,0.01,342.16,340,3,0.01,319.86
August,1,18:30,136,1,0.01,330.62,285,3,0.01,329.62,537,5,0.01,343.04,290,3,0.01,320.03
August,1,19:00,93,1,0.01,329.86,251,3,0.01,329.99,487,5,0.01,341.98,257,3,0.01,321.34
August,1,19:30,69,1,0.01,322.34,234,2,0.01,326.56,436,4,0.01,342.26,241,2,0.01,320.6
August,1,20:00,50,1,0.02,317.36,208,2,0.01,323.79,368,4,0.01,344.01,214,4,0.02,318.55
August,1,20:30,41,1,0.02,300.13,179,2,0.01,317.67,317,3,0.01,344.17,188,4,0.02,315.03
August,1,21:00,32,1,0.03,286.68,149,1,0.01,322.09,266,3,0.01,340.77,155,5,0.03,320.58
August,1,21:30,25,0,0.01,297.46,128,0,0.0,319.97,230,0,0.0,338.71,134,3,0.02,318.96
August,1,22:00,19,0,0.01,295.02,101,0,0.0,309.79,187,0,0.0,335.66,110,2,0.02,316.36
August,1,22:30,15,2,0.11,290.72,79,1,0.01,303.92,153,0,0.0,333.12,88,2,0.02,313.72
August,1,23:00,13,1,0.08,304.07,60,0,0.0,299.62,116,0,0.0,332.74,70,1,0.01,313.39
August,1,23:30,10,0,0.03,301.35,46,0,0.0,290.05,97,0,0.0,328.59,54,1,0.01,308.95
August,2,0:00,6,0,0.02,306.58,33,0,0.01,296.55,62,0,0.0,318.39,36,0,0.01,292.2
August,2,0:30,6,0,0.01,326.76,25,0,0.0,292.37,47,0,0.0,318.81,27,0,0.0,290.63
August,2,1:00,4,0,0.01,364.14,13,0,0.01,316.73,35,0,0.0,326.46,20,0,0.01,309.13
August,2,1:30,4,0,0.02,288.9,9,0,0.01,312.68,27,0,0.01,322.0,15,0,0.02,300.9
August,2,2:00,4,0,0.0,244.85,7,0,0.01,323.14,19,0,0.01,321.32,10,0,0.02,308.55
August,2,2:30,4,0,0.0,254.54,6,0,0.01,350.27,17,0,0.01,316.34,8,0,0.02,308.13
August,2,3:00,3,0,0.01,249.27,4,0,0.01,356.84,13,0,0.01,333.86,5,0,0.03,326.31
August,2,3:30,3,0,0.0,197.59,4,0,0.01,308.97,12,0,0.01,323.3,4,0,0.01,258.24
August,2,4:00,3,0,0.0,199.3,4,0,0.01,309.56,11,0,0.01,325.6,3,0,0.01,287.28
August,2,4:30,3,0,0.0,207.74,3,0,0.01,326.68,11,0,0.01,313.55,4,0,0.01,296.57
August,2,5:00,3,0,0.0,217.31,4,0,0.01,345.05,12,0,0.0,290.86,4,0,0.01,288.61
August,2,5:30,3,0,0.0,234.92,4,0,0.01,334.31,14,0,0.0,292.84,4,0,0.0,300.01
August,2,6:00,4,0,0.01,238.64,5,0,0.01,277.84,21,0,0.0,260.47,8,0,0.01,248.8
August,2,6:30,5,1,0.1,272.06,6,1,0.13,301.53,31,0,0.01,264.88,14,1,0.09,266.8
August,2,7:00,8,0,0.06,263.75,12,0,0.02,298.99,50,0,0.0,260.03,28,1,0.03,258.07
August,2,7:30,13,1,0.05,293.56,17,0,0.02,292.42,83,1,0.01,270.14,44,1,0.03,281.35
August,2,8:00,30,0,0.01,264.97,38,0,0.01,291.2,151,0,0.0,273.76,72,1,0.01,278.94
August,2,8:30,42,0,0.01,268.62,61,1,0.01,295.79,202,0,0.0,288.81,103,1,0.01,268.08
August,2,9:00,73,1,0.01,276.28,115,1,0.01,297.22,289,3,0.01,297.1,152,2,0.01,285.5
August,2,9:30,92,1,0.01,284.01,144,1,0.01,297.89,372,4,0.01,300.08,182,4,0.02,285.82
August,2,10:00,112,1,0.01,285.12,178,2,0.01,301.25,460,5,0.01,304.9,216,4,0.02,287.88
August,2,10:30,134,1,0.01,293.58,209,2,0.01,305.78,518,5,0.01,314.03,250,5,0.02,290.07
August,2,11:00,156,2,0.01,304.06,238,2,0.01,313.9,550,5,0.01,320.68,284,6,0.02,296.65
August,2,11:30,167,2,0.01,296.59,264,3,0.01,313.38,565,6,0.01,320.8,304,6,0.02,296.14
August,2,12:00,178,2,0.01,293.02,281,3,0.01,312.94,574,6,0.01,320.45,329,7,0.02,295.95
August,2,12:30,178,2,0.01,295.66,285,3,0.01,311.59,584,6,0.01,321.93,333,7,0.02,296.75
August,2,13:00,177,2,0.01,297.65,289,3,0.01,311.62,588,6,0.01,322.62,340,7,0.02,296.77
August,2,13:30,179,2,0.01,297.65,296,3,0.01,311.99,585,6,0.01,322.58,342,7,0.02,296.94
August,2,14:00,181,2,0.01,298.67,307,3,0.01,312.79,587,6,0.01,323.68,348,7,0.02,297.39
August,2,14:30,179,2,0.01,298.82,308,3,0.01,312.52,596,6,0.01,324.44,347,7,0.02,297.47
August,2,15:00,178,2,0.01,298.82,306,3,0.01,312.53,590,6,0.01,323.37,346,7,0.02,297.47
August,2,15:30,178,2,0.01,300.4,302,3,0.01,313.25,573,6,0.01,323.54,340,7,0.02,299.18
August,2,16:00,174,2,0.01,301.29,296,3,0.01,315.05,565,6,0.01,325.9,325,3,0.01,300.33
August,2,16:30,163,2,0.01,301.11,287,3,0.01,315.05,541,5,0.01,327.13,313,3,0.01,300.66
August,2,17:00,141,1,0.01,301.11,271,3,0.01,315.05,507,5,0.01,327.13,291,3,0.01,300.66
August,2,17:30,122,1,0.01,303.4,254,3,0.01,317.29,469,5,0.01,323.95,275,3,0.01,301.67
August,2,18:00,107,1,0.01,302.56,235,2,0.01,317.29,426,4,0.01,323.95,250,2,0.01,301.67
August,2,18:30,90,1,0.01,303.06,186,2,0.01,314.75,399,4,0.01,324.88,224,2,0.01,303.3
August,2,19:00,68,1,0.01,303.83,163,2,0.01,316.05,367,4,0.01,324.23,198,2,0.01,302.62
August,2,19:30,53,1,0.01,287.7,146,1,0.01,321.09,334,3,0.01,324.25,179,2,0.01,304.14
August,2,20:00,41,1,0.02,286.06,133,1,0.01,311.2,296,3,0.01,322.89,164,3,0.02,301.07
August,2,20:30,34,1,0.02,279.65,118,1,0.01,306.11,264,3,0.01,317.78,143,3,0.02,299.0
August,2,21:00,27,1,0.03,280.86,98,1,0.01,311.7,215,2,0.01,320.17,118,4,0.03,302.17
August,2,21:30,20,0,0.01,292.62,88,1,0.01,307.43,178,0,0.0,319.05,100,2,0.02,296.92
August,2,22:00,16,0,0.01,290.96,73,1,0.01,302.8,149,0,0.0,317.87,84,2,0.02,293.15
August,2,22:30,13,1,0.1,281.36,60,1,0.01,296.46,126,0,0.0,316.24,72,1,0.02,290.06
August,2,23:00,11,1,0.07,311.93,50,0,0.01,293.44,104,0,0.0,316.61,57,1,0.02,289.83
August,2,23:30,8,0,0.03,283.08,42,0,0.01,283.14,86,0,0.0,312.75,47,0,0.01,283.77
August,3,0:00,5,0,0.02,258.07,34,0,0.01,292.53,57,0,0.0,290.37,36,0,0.0,290.29
August,3,0:30,5,0,0.01,281.48,25,0,0.0,301.03,42,0,0.0,295.04,27,0,0.0,293.11
August,3,1:00,4,0,0.01,308.44,14,0,0.0,297.98,31,0,0.0,307.43,19,0,0.0,308.98
August,3,1:30,3,0,0.01,242.54,10,0,0.01,291.93,24,0,0.01,295.44,15,0,0.01,294.13
August,3,2:00,3,0,0.01,232.15,7,0,0.01,306.08,17,0,0.01,296.97,10,0,0.01,303.48
August,3,2:30,3,0,0.0,237.42,6,0,0.01,283.6,14,0,0.01,293.4,8,0,0.01,307.43
August,3,3:00,3,0,0.01,247.16,4,0,0.01,314.95,11,0,0.01,312.58,4,0,0.01,311.11
August,3,3:30,3,0,0.0,234.87,4,0,0.01,302.34,9,0,0.01,317.31,4,0,0.01,303.04
August,3,4:00,3,0,0.0,256.77,4,0,0.01,321.63,9,0,0.01,329.18,3,0,0.01,392.22
August,3,4:30,3,0,0.0,289.57,3,0,0.01,350.44,9,0,0.0,324.55,4,0,0.01,349.23
August,3,5:00,3,0,0.0,273.22,3,0,0.0,322.7,9,0,0.0,312.09,4,0,0.0,291.35
August,3,5:30,3,0,0.0,370.38,4,0,0.01,402.65,12,0,0.0,304.22,5,0,0.0,294.84
August,3,6:00,4,0,0.01,214.35,4,0,0.01,306.37,16,0,0.01,257.55,8,0,0.01,249.17
August,3,6:30,4,0,0.05,294.16,6,0,0.06,315.33,23,1,0.03,270.7,11,1,0.05,262.33
August,3,7:00,6,0,0.03,266.45,10,0,0.02,275.8,37,0,0.01,268.72,16,0,0.02,264.29
August,3,7:30,8,0,0.03,282.95,15,0,0.02,301.49,58,1,0.01,284.92,24,0,0.02,283.83
August,3,8:00,12,0,0.01,263.15,33,0,0.01,281.93,92,0,0.0,290.09,44,0,0.01,281.82
August,3,8:30,15,0,0.01,264.24,57,1,0.01,293.71,128,1,0.01,299.43,68,1,0.01,271.32
August,3,9:00,19,0,0.01,261.79,89,1,0.01,281.41,194,2,0.01,294.71,107,1,0.01,279.3
August,3,9:30,24,0,0.01,270.86,108,1,0.01,282.63,242,2,0.01,295.5,132,1,0.01,286.38
August,3,10:00,27,0,0.01,274.95,132,1,0.01,288.16,285,3,0.01,296.48,159,2,0.01,284.23
August,3,10:30,34,0,0.01,279.45,153,2,0.01,293.2,331,3,0.01,302.74,185,2,0.01,287.21
August,3,11:00,38,0,0.01,285.31,164,2,0.01,300.45,381,4,0.01,311.06,207,2,0.01,297.1
August,3,11:30,48,0,0.01,281.42,183,2,0.01,300.15,398,4,0.01,312.13,223,2,0.01,297.88
August,3,12:00,61,1,0.01,283.18,195,2,0.01,297.34,420,4,0.01,310.16,233,2,0.01,295.66
August,3,12:30,71,1,0.01,288.42,201,2,0.01,299.25,427,4,0.01,310.35,238,2,0.01,296.68
August,3,13:00,77,1,0.01,292.89,207,2,0.01,299.95,443,4,0.01,310.65,241,2,0.01,297.27
August,3,13:30,77,1,0.01,292.79,216,2,0.01,301.36,443,4,0.01,310.42,246,2,0.01,297.54
August,3,14:00,82,1,0.01,292.93,229,2,0.01,302.14,451,5,0.01,310.9,256,3,0.01,297.99
August,3,14:30,83,1,0.01,291.33,230,2,0.01,302.36,456,5,0.01,310.84,257,3,0.01,298.08
August,3,15:00,83,1,0.01,292.52,230,2,0.01,302.37,455,5,0.01,310.85,257,3,0.01,298.08
August,3,15:30,83,1,0.01,292.75,230,2,0.01,303.47,447,4,0.01,311.25,257,3,0.01,299.79
August,3,16:00,83,1,0.01,292.77,222,2,0.01,302.71,443,4,0.01,313.69,244,2,0.01,300.69
August,3,16:30,81,1,0.01,295.88,217,2,0.01,304.08,436,0,0.0,313.69,239,0,0.0,300.6
August,3,17:00,71,1,0.01,291.51,208,2,0.01,301.62,407,0,0.0,313.69,226,0,0.0,300.6
August,3,17:30,59,1,0.01,291.94,194,2,0.01,301.18,375,4,0.01,315.37,213,2,0.01,299.49
August,3,18:00,51,1,0.01,293.57,186,2,0.01,301.18,348,0,0.0,315.37,196,0,0.0,299.49
August,3,18:30,53,1,0.01,297.34,161,2,0.01,310.02,312,0,0.0,316.55,176,0,0.0,296.95
August,3,19:00,42,0,0.01,292.51,138,1,0.01,307.88,282,0,0.0,313.82,154,2,0.01,297.28
August,3,19:30,33,0,0.01,296.37,131,1,0.01,316.03,259,3,0.01,315.04,141,1,0.01,302.85
August,3,20:00,28,1,0.02,288.36,120,2,0.02,310.98,233,2,0.01,312.34,131,3,0.02,301.87
August,3,20:30,26,1,0.02,286.53,105,2,0.02,303.44,204,2,0.01,308.2,115,2,0.02,297.75
August,3,21:00,21,1,0.04,286.28,90,2,0.02,302.62,176,2,0.01,306.23,96,2,0.02,299.42
August,3,21:30,17,0,0.02,286.34,82,1,0.01,298.54,152,2,0.01,301.18,88,1,0.01,293.61
August,3,22:00,15,0,0.02,270.23,71,1,0.01,300.12,129,1,0.01,301.58,74,1,0.01,291.49
August,3,22:30,12,1,0.09,267.35,59,1,0.02,291.5,103,1,0.01,297.82,62,1,0.02,288.39
August,3,23:00,11,1,0.07,309.26,49,0,0.01,287.79,84,0,0.0,299.8,53,1,0.01,289.7
August,3,23:30,8,0,0.02,271.7,41,0,0.01,285.61,71,0,0.0,290.6,45,0,0.01,279.47
August,4,0:00,7,0,0.01,338.32,34,0,0.01,331.32,68,1,0.01,327.99,36,0,0.01,320.44
August,4,0:30,6,0,0.0,340.67,26,0,0.01,326.81,51,0,0.0,323.76,28,0,0.0,321.06
August,4,1:00,4,0,0.0,376.14,14,0,0.01,346.6,36,0,0.01,324.13,20,0,0.01,330.32
August,4,1:30,4,0,0.01,343.86,10,0,0.01,345.02,28,1,0.02,320.36,16,0,0.01,313.42
August,4,2:00,4,0,0.0,371.81,8,0,0.02,338.6,21,1,0.03,316.21,12,0,0.02,321.67
August,4,2:30,4,0,0.0,304.52,7,0,0.01,342.68,18,0,0.02,325.97,10,0,0.02,326.52
August,4,3:00,3,0,0.0,311.96,5,0,0.02,348.01,14,0,0.03,333.41,6,0,0.04,325.43
August,4,3:30,3,0,0.0,282.33,4,0,0.01,314.95,13,0,0.01,333.94,6,0,0.02,291.73
August,4,4:00,3,0,0.0,283.09,4,0,0.01,306.08,12,0,0.01,339.74,5,0,0.02,278.57
August,4,4:30,3,0,0.0,270.9,4,0,0.01,309.93,12,0,0.01,321.37,5,0,0.02,273.76
August,4,5:00,3,0,0.0,285.7,4,0,0.0,332.63,13,0,0.0,334.25,5,0,0.01,278.91
August,4,5:30,4,0,0.0,283.6,4,0,0.0,329.11,17,0,0.0,269.47,5,0,0.0,282.47
August,4,6:00,4,0,0.0,249.98,7,0,0.0,281.21,30,0,0.0,252.85,12,0,0.0,244.44
August,4,6:30,6,1,0.11,267.14,11,1,0.05,294.13,51,1,0.01,261.73,21,0,0.02,262.72
August,4,7:00,11,0,0.02,265.82,28,0,0.01,275.62,89,0,0.0,269.22,38,0,0.01,260.04
August,4,7:30,17,0,0.02,280.78,47,0,0.01,274.4,145,0,0.0,274.16,65,1,0.01,261.31
August,4,8:00,49,0,0.01,273.21,99,0,0.0,275.14,267,0,0.0,285.97,119,1,0.01,268.33
August,4,8:30,82,1,0.01,295.82,149,1,0.01,301.89,404,0,0.0,306.96,181,2,0.01,288.82
August,4,9:00,134,1,0.01,302.41,218,2,0.01,315.78,579,0,0.0,309.66,280,3,0.01,299.12
August,4,9:30,165,2,0.01,308.89,272,3,0.01,314.67,738,7,0.01,317.28,356,4,0.01,305.29
August,4,10:00,193,2,0.01,327.53,325,3,0.01,318.44,873,9,0.01,320.8,438,4,0.01,307.02
August,4,10:30,219,2,0.01,321.33,371,4,0.01,331.5,962,10,0.01,331.09,495,10,0.02,313.43
August,4,11:00,231,2,0.01,326.73,423,4,0.01,340.11,1021,10,0.01,340.76,529,5,0.01,323.03
August,4,11:30,249,2,0.01,320.01,452,5,0.01,339.44,1081,11,0.01,345.51,558,6,0.01,325.34
August,4,12:00,259,3,0.01,324.01,483,5,0.01,339.69,1094,11,0.01,343.95,578,6,0.01,323.69
August,4,12:30,263,3,0.01,322.44,502,5,0.01,339.62,1127,11,0.01,344.27,600,12,0.02,324.0
August,4,13:00,265,3,0.01,323.22,513,5,0.01,339.98,1122,11,0.01,345.33,608,12,0.02,324.66
August,4,13:30,269,3,0.01,322.89,520,5,0.01,340.58,1113,11,0.01,345.58,609,12,0.02,325.83
August,4,14:00,278,3,0.01,323.73,546,5,0.01,342.27,1130,11,0.01,349.92,630,6,0.01,326.56
August,4,14:30,278,3,0.01,324.37,559,6,0.01,343.51,1132,11,0.01,352.7,643,6,0.01,327.08
August,4,15:00,278,3,0.01,324.37,559,6,0.01,342.38,1120,0,0.0,351.13,647,6,0.01,327.08
August,4,15:30,278,3,0.01,326.51,552,6,0.01,342.18,1103,0,0.0,351.32,628,6,0.01,328.76
August,4,16:00,264,3,0.01,329.29,550,5,0.01,344.56,1068,0,0.0,354.1,617,6,0.01,330.78
August,4,16:30,260,0,0.0,331.12,535,5,0.01,344.74,1056,0,0.0,353.44,602,6,0.01,330.65
August,4,17:00,238,0,0.0,329.44,504,5,0.01,344.52,987,0,0.0,352.9,567,6,0.01,329.37
August,4,17:30,215,0,0.0,327.74,471,5,0.01,345.72,929,0,0.0,353.46,525,5,0.01,330.11
August,4,18:00,183,0,0.0,327.9,437,4,0.01,345.96,835,0,0.0,353.94,482,5,0.01,330.57
August,4,18:30,155,0,0.0,327.31,393,4,0.01,346.85,724,0,0.0,355.46,426,4,0.01,328.91
August,4,19:00,112,0,0.0,329.31,360,4,0.01,342.92,666,0,0.0,358.26,391,4,0.01,326.3
August,4,19:30,86,1,0.01,321.94,330,3,0.01,337.81,605,6,0.01,355.13,360,4,0.01,326.1
August,4,20:00,63,1,0.01,323.04,288,3,0.01,335.1,536,5,0.01,354.3,318,6,0.02,324.37
August,4,20:30,53,1,0.01,318.88,249,2,0.01,330.82,461,0,0.0,350.4,280,3,0.01,321.59
August,4,21:00,40,1,0.02,323.57,198,2,0.01,330.87,362,4,0.01,350.27,219,4,0.02,323.91
August,4,21:30,31,0,0.01,325.42,166,2,0.01,330.77,304,0,0.0,348.84,179,2,0.01,323.86
August,4,22:00,23,0,0.01,325.44,138,1,0.01,320.92,254,0,0.0,335.79,145,1,0.01,321.32
August,4,22:30,16,1,0.05,315.57,107,1,0.01,319.85,199,0,0.0,325.11,114,1,0.01,318.24
August,4,23:00,14,0,0.02,328.55,79,0,0.0,318.34,146,0,0.0,325.36,87,1,0.01,316.52
August,4,23:30,10,0,0.01,320.6,60,0,0.0,319.26,117,0,0.0,321.47,66,0,0.0,312.11
August,5,0:00,7,0,0.01,339.95,42,0,0.01,316.31,79,1,0.01,325.62,46,0,0.0,317.05
August,5,0:30,6,0,0.0,328.72,31,0,0.0,318.38,60,0,0.0,325.32,35,0,0.0,317.08
August,5,1:00,5,0,0.01,412.75,17,0,0.0,342.45,42,0,0.01,326.81,25,0,0.0,331.69
August,5,1:30,4,0,0.01,368.16,11,0,0.01,335.76,32,0,0.01,321.25,19,0,0.01,321.16
August,5,2:00,4,0,0.0,386.3,8,0,0.01,340.52,24,0,0.02,315.94,12,0,0.01,317.28
August,5,2:30,4,0,0.0,338.15,7,0,0.01,355.08,20,0,0.02,313.57,9,0,0.01,311.46
August,5,3:00,3,0,0.0,336.98,5,0,0.01,364.52,15,0,0.02,331.27,5,0,0.02,315.79
August,5,3:30,3,0,0.0,300.17,4,0,0.0,332.62,14,0,0.0,340.8,4,0,0.01,277.76
August,5,4:00,3,0,0.0,282.88,4,0,0.01,326.5,12,0,0.01,345.5,4,0,0.01,281.43
August,5,4:30,3,0,0.0,266.85,4,0,0.01,309.14,12,0,0.01,319.07,4,0,0.01,275.6
August,5,5:00,3,0,0.0,280.16,4,0,0.0,348.11,14,0,0.0,324.03,4,0,0.0,275.48
August,5,5:30,3,0,0.0,284.49,4,0,0.0,321.95,18,0,0.0,289.22,5,0,0.0,279.31
August,5,6:00,4,0,0.0,243.93,7,0,0.0,282.83,30,0,0.0,252.13,13,0,0.0,230.26
August,5,6:30,5,0,0.05,276.05,12,1,0.07,290.65,51,1,0.01,262.8,24,0,0.02,250.03
August,5,7:00,10,0,0.01,272.81,29,0,0.01,279.02,86,0,0.0,258.82,44,0,0.0,248.46
August,5,7:30,17,0,0.01,286.11,49,0,0.01,281.55,138,0,0.0,264.86,70,1,0.01,263.72
August,5,8:00,46,0,0.0,278.68,95,0,0.0,289.77,257,0,0.0,269.8,119,0,0.0,270.89
August,5,8:30,77,0,0.0,294.13,142,0,0.0,314.52,387,0,0.0,295.8,173,0,0.0,289.83
August,5,9:00,122,0,0.0,302.14,202,0,0.0,320.66,542,0,0.0,304.75,250,2,0.01,297.2
August,5,9:30,152,0,0.0,308.12,258,0,0.0,322.46,696,7,0.01,308.45,325,3,0.01,298.98
August,5,10:00,178,0,0.0,318.3,297,3,0.01,323.3,823,8,0.01,313.9,390,4,0.01,304.73
August,5,10:30,202,0,0.0,319.02,333,3,0.01,329.1,897,9,0.01,327.44,431,4,0.01,311.57
August,5,11:00,214,0,0.0,324.47,382,4,0.01,339.82,949,9,0.01,337.13,470,5,0.01,320.38
August,5,11:30,231,0,0.0,313.95,408,4,0.01,339.15,995,10,0.01,340.42,494,5,0.01,318.78
August,5,12:00,241,0,0.0,318.82,436,4,0.01,338.96,1013,10,0.01,340.14,513,5,0.01,319.02
August,5,12:30,242,0,0.0,317.89,446,4,0.01,336.89,1024,10,0.01,341.59,522,5,0.01,319.22
August,5,13:00,244,0,0.0,319.09,456,5,0.01,337.25,1019,10,0.01,342.9,530,5,0.01,319.51
August,5,13:30,247,0,0.0,319.09,459,5,0.01,337.56,1017,10,0.01,343.15,530,5,0.01,320.19
August,5,14:00,256,0,0.0,319.92,480,5,0.01,338.69,1025,0,0.0,345.39,546,5,0.01,320.82
August,5,14:30,256,0,0.0,320.56,490,5,0.01,339.38,1027,0,0.0,347.56,557,6,0.01,320.97
August,5,15:00,256,0,0.0,320.56,490,0,0.0,339.11,1016,0,0.0,346.88,557,6,0.01,320.97
August,5,15:30,255,0,0.0,322.67,483,0,0.0,339.42,1001,0,0.0,347.07,546,5,0.01,322.26
August,5,16:00,246,0,0.0,325.23,480,0,0.0,342.39,976,0,0.0,349.82,544,5,0.01,324.5
August,5,16:30,243,0,0.0,326.0,468,0,0.0,341.98,969,0,0.0,349.35,531,5,0.01,324.37
August,5,17:00,226,0,0.0,326.1,438,0,0.0,341.59,920,0,0.0,348.59,502,0,0.0,323.25
August,5,17:30,205,0,0.0,326.3,411,0,0.0,342.62,867,0,0.0,348.55,471,5,0.01,322.99
August,5,18:00,180,0,0.0,326.3,383,0,0.0,343.13,786,0,0.0,349.03,433,4,0.01,322.99
August,5,18:30,144,0,0.0,327.12,341,0,0.0,341.66,676,0,0.0,351.42,384,4,0.01,326.39
August,5,19:00,104,0,0.0,333.13,313,3,0.01,346.56,619,0,0.0,354.2,353,4,0.01,323.36
August,5,19:30,80,0,0.0,322.08,285,3,0.01,344.05,545,5,0.01,352.56,327,3,0.01,321.82
August,5,20:00,60,1,0.01,326.2,247,2,0.01,342.45,474,5,0.01,353.0,285,3,0.01,320.03
August,5,20:30,50,0,0.01,318.91,219,2,0.01,334.54,414,0,0.0,345.3,255,3,0.01,312.08
August,5,21:00,38,0,0.01,322.87,178,2,0.01,335.16,333,3,0.01,343.72,202,2,0.01,314.24
August,5,21:30,29,0,0.0,323.85,152,0,0.0,334.43,283,0,0.0,342.81,168,2,0.01,316.14
August,5,22:00,21,0,0.0,328.68,125,0,0.0,322.38,237,0,0.0,333.68,142,1,0.01,312.56
August,5,22:30,16,1,0.04,325.12,100,0,0.0,318.77,187,0,0.0,326.69,113,1,0.01,313.71
August,5,23:00,13,0,0.02,334.5,76,0,0.0,316.8,140,0,0.0,328.45,84,0,0.0,313.97
August,5,23:30,10,0,0.01,319.98,59,0,0.0,311.22,115,0,0.0,324.99,67,0,0.0,310.6
August,6,0:00,6,0,0.01,330.04,41,0,0.01,316.43,76,0,0.0,574.78,46,0,0.0,318.31
August,6,0:30,5,0,0.01,314.54,32,0,0.0,317.08,58,0,0.0,329.93,35,0,0.0,321.99
August,6,1:00,4,0,0.01,388.93,21,0,0.0,335.82,41,0,0.0,346.77,25,0,0.0,344.02
