Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,2,11:00,150,1,0.01,300.93,248,3,0.01,321.93,673,4,0.01,326.7,317,5,0.01,303.68
August,2,11:30,155,2,0.01,296.4,278,5,0.02,327.1,691,10,0.01,333.07,334,3,0.01,305.1
August,2,12:00,167,2,0.01,301.21,290,3,0.01,322.95,704,6,0.01,333.92,350,2,0.01,310.8
August,2,12:30,177,5,0.03,302.84,305,6,0.02,324.66,713,8,0.01,331.76,361,7,0.02,304.03
August,2,13:00,174,1,0.01,305.99,321,8,0.03,326.18,704,5,0.01,334.46,360,6,0.02,312.07
August,2,13:30,172,0,0.0,307.74,336,10,0.03,321.9,704,11,0.02,334.26,364,7,0.02,307.96
August,2,14:00,166,1,0.01,312.99,342,14,0.04,329.08,699,9,0.01,335.49,359,4,0.01,305.59
August,2,14:30,166,2,0.01,308.65,339,9,0.03,334.57,690,4,0.01,331.14,366,12,0.03,314.27
August,2,15:00,164,0,0.0,306.53,333,4,0.01,325.37,661,0,0.0,339.28,354,4,0.01,299.86
August,2,15:30,164,1,0.0,311.49,328,3,0.01,319.47,639,1,0.0,335.99,338,3,0.01,299.98
August,2,16:00,156,1,0.0,325.16,324,2,0.01,333.05,613,1,0.0,336.14,324,3,0.01,313.0
August,2,16:30,143,0,0.0,296.18,308,2,0.01,338.64,573,1,0.0,335.26,301,1,0.0,306.5
August,2,17:00,130,2,0.02,308.84,296,2,0.01,333.15,538,1,0.0,336.83,282,2,0.01,308.2
August,2,17:30,113,1,0.01,316.01,277,3,0.01,336.97,514,1,0.0,333.6,268,1,0.0,309.87
August,2,18:00,105,1,0.01,321.6,254,5,0.02,343.89,485,2,0.0,331.89,249,1,0.0,309.24
August,2,18:30,89,1,0.01,330.01,233,4,0.02,333.73,444,2,0.0,339.84,222,0,0.0,324.27
August,2,19:00,70,0,0.0,320.83,207,4,0.02,332.95,401,3,0.01,330.84,207,1,0.0,318.4
August,2,19:30,55,0,0.01,328.3,186,1,0.01,318.74,358,6,0.02,328.84,186,1,0.0,322.18
August,2,1:00,3,0,0.02,316.72,12,1,0.07,351.69,42,0,0.01,314.5,24,0,0.0,323.53
August,2,1:30,2,0,0.04,316.72,6,0,0.02,351.69,34,0,0.01,323.38,17,0,0.01,311.75
August,2,20:00,43,0,0.01,296.97,163,6,0.04,319.97,319,3,0.01,335.86,162,1,0.01,307.1
August,2,20:30,34,1,0.03,276.25,140,2,0.01,309.14,273,1,0.0,329.73,146,1,0.01,299.47
August,2,21:00,25,1,0.03,294.85,113,2,0.02,310.72,229,1,0.01,331.19,125,3,0.02,305.62
August,2,21:30,19,0,0.01,296.99,98,1,0.01,314.8,187,0,0.0,332.05,105,0,0.0,313.38
August,2,22:00,14,0,0.0,316.72,78,1,0.01,304.08,156,0,0.0,321.7,88,0,0.0,297.32
August,2,22:30,10,1,0.06,316.72,64,0,0.01,316.57,130,0,0.0,322.91,73,0,0.0,303.88
August,2,23:00,8,1,0.07,316.72,50,1,0.02,291.78,101,0,0.0,311.88,62,0,0.0,303.25
August,2,23:30,6,0,0.0,316.72,40,0,0.01,301.19,86,0,0.0,312.48,50,0,0.01,286.97
August,2,2:00,1,0,0.0,316.72,5,0,0.0,351.69,23,0,0.02,312.33,12,0,0.01,336.76
August,2,2:30,2,0,0.0,316.72,3,0,0.0,351.69,16,0,0.0,340.16,7,0,0.0,336.76
August,2,3:00,1,0,0.0,316.72,3,0,0.0,351.69,13,0,0.02,346.33,3,0,0.0,336.76
August,2,3:30,1,0,0.0,316.72,3,0,0.0,351.69,13,0,0.0,346.33,1,0,0.0,336.76
August,2,4:00,1,0,0.0,316.72,2,0,0.0,351.69,11,0,0.0,346.33,0,0,0.0,0.0
August,2,4:30,1,0,0.0,316.72,2,0,0.0,351.69,12,0,0.01,346.33,0,0,0.0,0.0
August,2,5:00,1,0,0.0,316.72,3,0,0.0,351.69,13,0,0.0,346.33,1,0,0.0,336.76
August,2,5:30,1,0,0.0,316.72,3,0,0.0,351.69,16,0,0.0,308.89,2,0,0.0,336.76
August,2,6:00,2,0,0.0,316.72,3,0,0.0,351.69,23,0,0.0,278.82,9,0,0.0,336.76
August,2,6:30,3,0,0.11,316.72,7,2,0.24,351.69,40,0,0.01,273.86,16,1,0.04,297.56
August,2,7:00,7,0,0.05,316.72,11,0,0.01,351.69,70,0,0.0,269.55,29,0,0.01,262.02
August,2,7:30,14,1,0.06,316.72,19,0,0.0,313.32,114,1,0.01,267.04,47,1,0.02,289.29
August,2,8:00,32,0,0.01,255.4,35,0,0.01,295.18,189,1,0.0,277.61,78,0,0.0,284.45
August,2,8:30,51,0,0.0,282.86,53,1,0.02,308.18,270,1,0.0,299.54,114,1,0.01,278.64
August,2,9:00,71,0,0.0,281.18,109,1,0.01,287.36,369,1,0.0,295.48,165,1,0.01,287.26
August,2,9:30,87,1,0.01,276.87,148,2,0.01,307.73,451,8,0.02,314.12,205,3,0.01,280.55
August,3,0:00,4,0,0.05,331.61,31,1,0.03,289.73,53,0,0.01,288.3,38,0,0.0,280.81
August,3,0:30,3,0,0.11,331.61,23,1,0.03,256.76,40,0,0.0,327.52,27,0,0.0,294.31
August,3,10:00,26,0,0.0,291.44,102,0,0.0,296.36,277,1,0.0,294.08,134,2,0.01,293.82
August,3,10:30,36,0,0.0,282.11,117,1,0.01,316.49,322,1,0.0,299.5,164,8,0.05,309.13
August,3,11:00,35,0,0.0,280.69,129,0,0.0,307.65,351,1,0.0,307.93,182,2,0.01,296.36
August,3,11:30,41,0,0.0,299.15,152,2,0.01,302.41,386,2,0.0,314.45,195,2,0.01,304.19
August,3,12:00,56,0,0.0,283.93,170,1,0.0,297.76,415,0,0.0,311.71,208,1,0.01,295.59
August,3,12:30,68,1,0.01,290.17,192,3,0.02,308.84,421,2,0.0,311.79,210,1,0.01,293.63
August,3,13:00,85,2,0.03,296.6,214,2,0.01,298.67,437,3,0.01,323.68,217,3,0.02,300.85
August,3,13:30,91,1,0.01,286.26,226,2,0.01,304.39,436,6,0.01,318.75,227,2,0.01,300.87
August,3,14:00,94,1,0.01,299.64,245,2,0.01,312.82,437,2,0.01,327.81,226,1,0.0,299.6
August,3,14:30,94,2,0.02,304.44,241,0,0.0,309.53,433,1,0.0,319.85,232,3,0.01,303.0
August,3,15:00,90,1,0.02,303.05,251,0,0.0,309.81,430,0,0.0,327.83,228,0,0.0,309.09
August,3,15:30,92,2,0.02,296.97,259,1,0.0,308.52,420,1,0.0,323.36,228,3,0.01,298.94
August,3,16:00,91,0,0.0,302.44,253,1,0.0,302.38,417,1,0.0,319.62,213,1,0.01,311.92
August,3,16:30,82,0,0.0,273.47,239,0,0.0,299.75,406,2,0.0,324.03,211,2,0.01,306.65
August,3,17:00,73,0,0.0,294.7,233,2,0.01,314.81,382,1,0.0,325.2,204,1,0.0,312.75
August,3,17:30,69,0,0.01,274.01,216,1,0.01,312.58,357,0,0.0,315.55,195,1,0.0,305.28
August,3,18:00,51,0,0.0,296.77,203,1,0.0,305.7,322,0,0.0,325.04,182,1,0.01,303.99
August,3,18:30,44,0,0.0,292.27,182,2,0.01,311.72,300,1,0.0,323.99,171,1,0.0,304.12
August,3,19:00,36,0,0.0,286.78,163,1,0.01,293.54,269,0,0.0,320.41,154,0,0.0,299.24
August,3,19:30,31,0,0.0,278.07,146,1,0.0,314.9,246,1,0.0,325.22,151,0,0.0,319.24
August,3,1:00,2,0,0.05,331.61,11,0,0.0,348.61,30,1,0.02,294.18,21,0,0.0,313.43
August,3,1:30,2,0,0.0,331.61,8,0,0.0,348.61,24,0,0.0,266.63,17,0,0.0,336.89
August,3,20:00,28,0,0.0,300.03,126,0,0.0,306.34,222,0,0.0,322.76,137,1,0.01,316.46
August,3,20:30,23,0,0.01,295.0,115,0,0.0,303.8,201,0,0.0,320.55,121,0,0.0,297.13
August,3,21:00,21,0,0.02,277.79,102,0,0.0,301.75,176,0,0.0,314.04,102,1,0.01,305.99
August,3,21:30,17,0,0.0,334.4,89,1,0.01,313.93,151,0,0.0,306.79,88,0,0.0,310.11
August,3,22:00,15,0,0.0,294.69,73,0,0.0,325.28,131,0,0.0,320.66,77,1,0.01,317.17
August,3,22:30,13,1,0.11,331.61,58,0,0.0,298.17,114,1,0.01,310.94,66,0,0.01,306.49
August,3,23:00,9,0,0.04,331.61,49,0,0.0,260.4,91,0,0.0,313.99,55,0,0.0,312.06
August,3,23:30,7,0,0.02,331.61,39,0,0.0,266.97,76,0,0.0,303.16,48,1,0.01,329.66
August,3,2:00,1,0,0.0,331.61,5,0,0.0,348.61,20,0,0.01,317.04,13,0,0.0,329.76
August,3,2:30,1,0,0.0,331.61,4,0,0.0,348.61,14,0,0.0,342.93,8,0,0.0,329.76
August,3,3:00,1,0,0.0,331.61,4,0,0.0,348.61,13,0,0.03,342.93,3,0,0.03,329.76
August,3,3:30,1,0,0.0,331.61,2,0,0.0,348.61,9,0,0.0,342.93,1,0,0.0,329.76
August,3,4:00,1,0,0.0,331.61,2,0,0.0,348.61,9,0,0.0,342.93,0,0,0.0,0.0
August,3,4:30,0,0,0.0,0.0,2,0,0.0,348.61,8,0,0.0,342.93,0,0,0.0,0.0
August,3,5:00,1,0,0.0,331.61,2,0,0.0,348.61,10,0,0.0,342.93,1,0,0.0,329.76
August,3,5:30,2,0,0.0,331.61,2,0,0.1,348.61,11,0,0.0,342.93,2,0,0.0,329.76
August,3,6:00,2,0,0.0,331.61,3,0,0.0,348.61,17,0,0.0,265.52,6,0,0.0,329.76
August,3,6:30,2,0,0.0,331.61,4,0,0.0,348.61,25,0,0.02,261.5,11,0,0.01,329.76
August,3,7:00,5,0,0.0,331.61,7,0,0.0,348.61,39,0,0.0,262.29,18,0,0.0,295.3
August,3,7:30,7,0,0.0,331.61,11,0,0.0,348.61,63,0,0.0,261.66,31,0,0.01,297.44
August,3,8:00,11,0,0.01,331.61,20,0,0.0,268.7,98,0,0.0,282.56,49,0,0.01,280.12
August,3,8:30,15,0,0.0,274.94,32,0,0.0,302.07,136,0,0.0,291.17,67,0,0.0,303.94
August,3,9:00,20,0,0.0,238.34,63,0,0.0,298.35,179,0,0.0,296.51,95,1,0.01,295.37
August,3,9:30,24,0,0.0,302.82,82,0,0.0,303.9,228,0,0.0,294.88,115,0,0.0,278.09
August,4,0:00,6,0,0.0,307.45,26,0,0.02,341.0,59,0,0.01,317.6,38,0,0.0,302.73
August,4,0:30,3,0,0.0,307.45,17,0,0.0,316.17,43,0,0.0,306.89,26,0,0.0,324.83
August,4,10:00,228,1,0.0,320.45,322,2,0.01,328.07,829,7,0.01,327.38,423,5,0.01,312.11
August,4,10:30,254,1,0.0,309.81,363,8,0.02,337.1,924,14,0.02,336.26,478,11,0.02,315.67
August,4,11:00,266,0,0.0,320.69,403,3,0.01,338.66,1000,6,0.01,344.52,514,5,0.01,319.95
August,4,11:30,275,0,0.0,331.05,430,6,0.01,340.45,1029,11,0.01,347.79,536,7,0.01,320.39
August,4,12:00,275,1,0.0,316.1,464,3,0.01,336.55,1060,12,0.01,346.54,571,9,0.02,323.72
August,4,12:30,281,1,0.0,313.5,480,7,0.01,343.99,1064,15,0.01,348.31,577,12,0.02,323.01
August,4,13:00,283,1,0.0,309.82,498,4,0.01,343.72,1057,7,0.01,351.39,579,7,0.01,324.36
August,4,13:30,282,1,0.0,325.44,507,9,0.02,337.41,1054,12,0.01,355.22,583,5,0.01,321.23
August,4,14:00,285,1,0.0,324.25,527,4,0.01,336.19,1073,9,0.01,358.09,603,5,0.01,317.51
August,4,14:30,297,3,0.01,325.74,530,4,0.01,338.78,1079,24,0.02,355.64,615,9,0.02,326.33
August,4,15:00,291,1,0.0,320.39,532,2,0.0,341.01,1089,9,0.01,355.38,615,4,0.01,326.39
August,4,15:30,301,2,0.01,327.66,532,2,0.0,342.97,1075,4,0.0,358.78,608,6,0.01,328.82
August,4,16:00,288,0,0.0,334.44,533,2,0.0,341.49,1075,2,0.0,355.59,615,2,0.0,332.81
August,4,16:30,277,0,0.0,324.51,521,4,0.01,351.34,1037,2,0.0,356.91,595,5,0.01,335.86
August,4,17:00,250,1,0.0,327.66,499,2,0.0,347.13,986,4,0.0,353.24,569,2,0.0,337.78
August,4,17:30,231,1,0.0,319.85,470,1,0.0,349.45,909,4,0.0,357.01,526,4,0.01,330.68
August,4,18:00,192,0,0.0,311.24,425,2,0.0,349.93,842,8,0.01,353.56,483,2,0.0,333.04
August,4,18:30,167,1,0.01,333.56,394,4,0.01,340.72,748,3,0.0,356.09,429,1,0.0,333.94
August,4,19:00,118,0,0.0,329.9,354,4,0.01,351.81,660,5,0.01,359.54,391,2,0.01,320.32
August,4,19:30,92,1,0.01,333.14,327,3,0.01,337.98,593,6,0.01,356.63,355,7,0.02,333.43
August,4,1:00,2,0,0.0,307.45,10,0,0.0,321.84,31,0,0.01,311.3,17,0,0.0,331.02
August,4,1:30,1,0,0.0,307.45,6,0,0.0,321.84,22,0,0.01,326.17,14,0,0.0,311.48
August,4,20:00,68,1,0.01,323.9,291,4,0.01,335.1,517,5,0.01,358.85,310,6,0.02,321.32
August,4,20:30,52,1,0.02,328.13,239,1,0.01,326.46,435,1,0.0,348.04,266,2,0.01,322.98
August,4,21:00,42,1,0.03,328.39,196,2,0.01,329.66,362,1,0.0,351.94,223,3,0.01,327.28
August,4,21:30,32,1,0.03,321.33,158,0,0.0,334.27,307,0,0.0,342.73,181,1,0.0,336.5
August,4,22:00,25,0,0.0,324.45,124,0,0.0,319.28,241,0,0.0,335.93,149,1,0.01,325.21
August,4,22:30,18,3,0.16,326.39,98,0,0.0,312.02,190,0,0.0,328.33,124,0,0.0,324.05
August,4,23:00,15,0,0.02,304.81,72,0,0.0,298.48,146,0,0.0,322.36,98,1,0.01,334.1
August,4,23:30,10,0,0.0,307.45,52,0,0.0,297.75,107,0,0.0,338.92,70,0,0.0,317.75
August,4,2:00,2,0,0.0,307.45,5,0,0.0,321.84,15,0,0.02,296.13,9,0,0.02,311.48
August,4,2:30,1,0,0.0,307.45,4,0,0.0,321.84,13,1,0.05,340.48,8,0,0.02,311.48
August,4,3:00,1,0,0.0,307.45,2,0,0.0,321.84,11,0,0.03,340.48,6,0,0.05,311.48
August,4,3:30,1,0,0.0,307.45,2,0,0.0,321.84,9,0,0.0,340.48,5,0,0.04,311.48
August,4,4:00,1,0,0.0,307.45,2,0,0.0,321.84,9,0,0.0,340.48,5,0,0.03,311.48
August,4,4:30,1,0,0.0,307.45,2,0,0.0,321.84,9,0,0.0,340.48,5,0,0.05,311.48
August,4,5:00,1,0,0.0,307.45,2,0,0.0,321.84,11,0,0.0,340.48,5,0,0.01,311.48
August,4,5:30,2,0,0.0,307.45,3,0,0.0,321.84,15,0,0.01,271.64,6,0,0.0,311.48
August,4,6:00,3,0,0.0,307.45,4,0,0.0,321.84,26,0,0.0,267.44,13,0,0.0,311.48
August,4,6:30,4,1,0.13,307.45,9,2,0.22,321.84,44,0,0.01,286.35,22,0,0.01,253.42
August,4,7:00,10,0,0.0,307.45,24,0,0.0,280.31,80,0,0.0,258.75,38,0,0.0,279.54
August,4,7:30,21,0,0.01,321.06,42,1,0.02,284.43,136,0,0.0,260.06,65,0,0.01,269.43
August,4,8:00,54,0,0.01,285.05,82,0,0.0,282.15,249,0,0.0,292.13,122,0,0.0,269.12
August,4,8:30,94,1,0.01,306.61,130,2,0.01,299.09,385,1,0.0,300.23,189,2,0.01,286.38
August,4,9:00,143,1,0.0,299.82,197,0,0.0,305.91,543,1,0.0,312.12,284,1,0.0,292.17
August,4,9:30,191,1,0.01,318.58,255,1,0.0,319.82,697,7,0.01,323.78,353,7,0.02,304.59
August,5,0:00,5,0,0.0,289.73,36,0,0.0,304.83,75,0,0.0,328.07,46,0,0.01,313.71
August,5,0:30,5,0,0.0,289.73,25,0,0.0,310.65,54,0,0.0,336.74,33,0,0.0,334.47
August,5,10:00,188,1,0.0,315.16,295,1,0.0,314.91,765,3,0.0,325.04,368,2,0.01,306.57
August,5,10:30,208,0,0.0,313.9,331,4,0.01,327.72,854,9,0.01,334.12,405,7,0.02,306.9
August,5,11:00,223,1,0.0,317.36,369,1,0.0,331.92,914,3,0.0,337.2,436,5,0.01,323.16
August,5,11:30,236,1,0.0,319.95,395,3,0.01,332.57,954,4,0.0,340.4,469,5,0.01,317.52
August,5,12:00,241,1,0.0,320.76,416,1,0.0,340.8,962,7,0.01,340.21,482,3,0.01,317.95
August,5,12:30,239,1,0.01,312.05,431,3,0.01,341.63,964,17,0.02,343.84,490,8,0.02,321.74
August,5,13:00,241,0,0.0,316.06,450,2,0.01,341.35,966,3,0.0,343.56,493,6,0.01,318.68
August,5,13:30,238,0,0.0,325.85,458,4,0.01,339.4,965,8,0.01,345.99,483,4,0.01,325.22
August,5,14:00,250,0,0.0,317.73,485,2,0.0,333.79,987,4,0.0,346.4,513,7,0.01,323.6
August,5,14:30,249,1,0.0,319.42,495,2,0.0,342.74,989,6,0.01,350.13,502,5,0.01,325.52
August,5,15:00,248,0,0.0,321.41,496,1,0.0,334.21,978,2,0.0,349.72,506,3,0.01,324.01
August,5,15:30,247,1,0.0,320.54,481,1,0.0,339.49,969,2,0.0,350.65,511,5,0.01,320.81
August,5,16:00,253,1,0.0,329.4,476,1,0.0,346.05,946,2,0.0,350.86,518,2,0.0,324.32
August,5,16:30,237,0,0.0,330.67,460,1,0.0,344.23,932,2,0.0,348.68,500,2,0.0,326.96
August,5,17:00,213,0,0.0,321.51,439,2,0.0,347.53,885,2,0.0,352.12,460,1,0.0,327.32
August,5,17:30,183,0,0.0,317.35,420,2,0.0,348.62,832,3,0.0,348.02,436,1,0.0,326.48
August,5,18:00,165,0,0.0,324.02,395,2,0.0,342.35,768,5,0.01,347.42,404,2,0.01,328.24
August,5,18:30,140,1,0.01,320.3,360,1,0.0,338.37,672,5,0.01,345.89,358,1,0.0,329.5
August,5,19:00,98,0,0.0,334.46,321,2,0.01,337.38,606,4,0.01,347.91,324,2,0.01,321.38
August,5,19:30,73,0,0.0,318.02,289,1,0.0,338.76,531,3,0.01,341.88,294,4,0.01,330.18
August,5,1:00,3,0,0.0,289.73,13,0,0.0,316.47,39,0,0.0,339.27,25,0,0.0,357.48
August,5,1:30,2,0,0.0,289.73,7,0,0.0,316.47,28,0,0.01,300.08,18,0,0.01,340.92
August,5,20:00,56,1,0.02,336.03,250,3,0.01,331.95,454,4,0.01,346.69,258,5,0.02,326.85
August,5,20:30,49,1,0.03,317.9,217,2,0.01,324.8,400,2,0.0,345.7,225,2,0.01,314.7
August,5,21:00,36,1,0.02,323.16,177,1,0.01,326.02,336,0,0.0,340.09,183,2,0.01,321.5
August,5,21:30,28,0,0.0,309.84,146,1,0.0,326.29,277,0,0.0,340.61,159,1,0.01,334.03
August,5,22:00,21,0,0.0,295.93,118,1,0.01,331.18,230,1,0.01,336.67,128,1,0.0,336.96
August,5,22:30,14,2,0.16,289.73,93,0,0.01,312.48,180,1,0.0,334.79,104,1,0.01,325.22
August,5,23:00,11,1,0.05,289.73,70,0,0.0,311.71,137,0,0.0,328.92,80,0,0.0,330.89
August,5,23:30,8,0,0.0,289.73,51,0,0.01,298.44,102,0,0.0,325.35,63,0,0.01,325.46
August,5,2:00,2,0,0.0,289.73,4,0,0.0,316.47,21,0,0.0,296.7,12,0,0.03,307.34
August,5,2:30,1,0,0.0,289.73,4,0,0.0,316.47,18,0,0.0,264.26,9,0,0.0,307.34
August,5,3:00,1,0,0.0,289.73,3,0,0.0,316.47,13,0,0.02,320.13,3,0,0.0,307.34
August,5,3:30,1,0,0.0,289.73,2,0,0.0,316.47,12,0,0.0,320.13,1,0,0.0,307.34
August,5,4:00,1,0,0.0,289.73,2,0,0.0,316.47,10,0,0.01,320.13,0,0,0.0,0.0
August,5,4:30,1,0,0.0,289.73,2,0,0.0,316.47,10,0,0.0,320.13,0,0,0.0,0.0
August,5,5:00,1,0,0.0,289.73,2,0,0.0,316.47,12,0,0.0,320.13,1,0,0.0,307.34
August,5,5:30,2,0,0.0,289.73,3,0,0.0,316.47,17,0,0.01,319.85,3,0,0.0,307.34
August,5,6:00,3,0,0.0,289.73,5,0,0.0,316.47,29,0,0.01,252.75,12,0,0.0,307.34
August,5,6:30,5,0,0.09,289.73,11,2,0.22,316.47,49,1,0.01,249.22,22,0,0.01,252.66
August,5,7:00,10,0,0.02,289.73,27,0,0.01,268.73,88,0,0.0,268.71,41,0,0.0,281.42
August,5,7:30,20,0,0.01,317.67,44,1,0.01,293.95,144,1,0.0,270.8,69,0,0.0,279.21
August,5,8:00,49,0,0.0,273.35,85,1,0.01,276.42,251,0,0.0,295.41,117,0,0.0,283.27
August,5,8:30,84,1,0.01,297.42,133,1,0.01,305.56,367,0,0.0,306.61,173,0,0.0,291.84
August,5,9:00,122,1,0.01,317.56,190,0,0.0,302.62,521,1,0.0,314.35,246,0,0.0,294.79
August,5,9:30,161,1,0.01,320.54,244,1,0.01,320.84,654,3,0.01,322.34,308,2,0.01,301.05
August,6,0:00,5,0,0.0,328.12,36,0,0.0,307.11,76,0,0.0,337.57,44,0,0.0,322.06
August,6,0:30,3,0,0.0,328.12,25,0,0.0,295.26,56,0,0.0,329.08,32,0,0.0,356.22
August,6,10:00,180,1,0.0,310.52,284,2,0.01,318.27,790,2,0.0,321.54,374,5,0.01,306.3
